Warning: Permanently added '10.60.133.3' (ED25519) to the list of known hosts.
Warning: Permanently added '[10.60.2.56]:33571' (ED25519) to the list of known hosts.
sample_id,split,source_pool,task_idx,parent_state_id,perturbation_template,perturbation_seed,teacher_label,teacher_anchor,run_uuid,cell_uuid,telemetry_sha256,summary_sha256,teacher_config_sha256,labeler_sha256,hard_negative_category,task_success
train_task9_state5,train,primary,9,5,P0,42,NC,-1,,,b75de900d685a2ccdee3844c51c06823c4524862ce230b677e1dcb2d67c562bf,4cbf8a7286337f87fe671470cd61d04ecd34176cf7bfe2280bf0ccf7765ade1d,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,no_stable_carry,False
train_task9_state6,train,primary,9,6,P0,42,TV,83,,,7423c989d9af9b6d1ca0ef39d7599fc4e36783dfd752f8bfc3fa0c395d96cb6c,714b1801c28bcb424dde2aea2b52e755bcf17e15374e1537a632038a0f67904a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state7,train,primary,9,7,P0,42,TV,88,,,00ec2331302c079471673afa4cb924cd07c1f26c319efe97e60d3d807fe8fbc0,813ed61b1eaaa8bf964e8ce1c497dd657d79e5b57895eb75a49a58f4310dc9f4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state8,train,primary,9,8,P0,42,TV,63,,,6f1944e9a7062414792b3a6dc319c6265055de33912b92d872ae227919d1e09f,b38578673f03913f76cef7c321ca4fa7b09184fdab16fde753758e7a6777da9d,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,other,True
train_task9_state9,train,primary,9,9,P0,42,NC,-1,,,13a2bcba47b8aabce3fcd33ba487576236e6ee041fe28013df6a189c1d9b80a5,8b3124e9dea9dda73c945b6af617d346a8adbb61d5ffa04499c8721e92a0c224,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,no_stable_carry,False
train_task0_state11_P6_seed205,train,reserve,0,11,P6,205,NC,-1,c6737c94,90a04c84-b18,5fb1f433f45ea97bc913632e0d05c87ee25216732175189c9923ff531d7c44e4,30aafba36e50bf0fe8d8587a6c5c6611a5c70f61d15baa6b46b6fe7bbcb3b54e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state11_P6_seed205,train,reserve,0,11,P6,205,NC,-1,c6737c94,90a04c84-b18,5fb1f433f45ea97bc913632e0d05c87ee25216732175189c9923ff531d7c44e4,30aafba36e50bf0fe8d8587a6c5c6611a5c70f61d15baa6b46b6fe7bbcb3b54e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state5_P7_seed206,train,reserve,0,5,P7,206,NC,-1,d714245d,cd43fd07-631,fdb77f648c29ba92e7a8f3746de4fde487bd4364060d4d5a3bed2097663098d3,8276abeba1927fc84fd999b8e0f7bea47da793e27cf8f564364026fa7c04bf45,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state5_P7_seed206,train,reserve,0,5,P7,206,NC,-1,d714245d,cd43fd07-631,fdb77f648c29ba92e7a8f3746de4fde487bd4364060d4d5a3bed2097663098d3,8276abeba1927fc84fd999b8e0f7bea47da793e27cf8f564364026fa7c04bf45,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state5_P7_seed206,train,reserve,0,5,P7,206,NC,-1,d714245d,cd43fd07-631,fdb77f648c29ba92e7a8f3746de4fde487bd4364060d4d5a3bed2097663098d3,8276abeba1927fc84fd999b8e0f7bea47da793e27cf8f564364026fa7c04bf45,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state6_P5_seed204,train,reserve,0,6,P5,204,NC,-1,90f7c916,b53c58cd-dc6,f8c432fe2d76d65718665db868419da13e425354660a3af40da752aea7a5be45,ff130ebc75bad771f43886c2a980487be370f79665ffc9667292b8ea62b79bb4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state6_P5_seed204,train,reserve,0,6,P5,204,NC,-1,90f7c916,b53c58cd-dc6,f8c432fe2d76d65718665db868419da13e425354660a3af40da752aea7a5be45,ff130ebc75bad771f43886c2a980487be370f79665ffc9667292b8ea62b79bb4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task0_state6_P5_seed204,train,reserve,0,6,P5,204,NC,-1,90f7c916,b53c58cd-dc6,f8c432fe2d76d65718665db868419da13e425354660a3af40da752aea7a5be45,ff130ebc75bad771f43886c2a980487be370f79665ffc9667292b8ea62b79bb4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state16_P1_seed220,train,reserve,1,16,P1,220,NC,-1,a8606ccd,e362c0de-677,609eeb1d31851fee563295465fd80c9267f83f10037b93f3b29a06f54323663c,fe9e3f2273a7d958888f302c1e264529a89f67740385cbf0f2f6f835d915f819,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state16_P1_seed220,train,reserve,1,16,P1,220,NC,-1,a8606ccd,e362c0de-677,609eeb1d31851fee563295465fd80c9267f83f10037b93f3b29a06f54323663c,fe9e3f2273a7d958888f302c1e264529a89f67740385cbf0f2f6f835d915f819,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state16_P1_seed220,train,reserve,1,16,P1,220,NC,-1,a8606ccd,e362c0de-677,609eeb1d31851fee563295465fd80c9267f83f10037b93f3b29a06f54323663c,fe9e3f2273a7d958888f302c1e264529a89f67740385cbf0f2f6f835d915f819,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state16_P1_seed220,train,reserve,1,16,P1,220,NC,-1,a8606ccd,e362c0de-677,609eeb1d31851fee563295465fd80c9267f83f10037b93f3b29a06f54323663c,fe9e3f2273a7d958888f302c1e264529a89f67740385cbf0f2f6f835d915f819,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state3_P5_seed224,train,reserve,1,3,P5,224,NC,-1,acc20bd1,f70c8bae-100,02748871c74d9c4714fa5909b4e935ffbaeade3ad445cb6dcf995c4b25339b88,e918837486f0dc26339ba38f7f1afb47a9000fec31f3d6f17144396a413fecd8,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state4_P6_seed225,train,reserve,1,4,P6,225,NC,-1,0b9a4bf3,fe11a08b-aa3,6a6d4215e1e56e2739765ba935766b72b99b08bb2e8fa12ce2f99ccb166d1135,b9fed72d4871d0bea72884ca4e6d672a74fabd11a362c68b0ec1ebd03d3aa383,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state5_P7_seed226,train,reserve,1,5,P7,226,NC,-1,a2407f84,146f31fd-50e,7dd8b57903ea70aaaaad2cd2ef43fc3cf15162af1c5110e971b81dc9d0e6eb5b,82bbdd0b909a7bfce2536cbeb96bb121ed65f6a3498a862dac9b0141c3620237,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task1_state6_P1_seed227,train,reserve,1,6,P1,227,NC,-1,daf5c285,b47565b9-4e9,d0b90073dd41358292a3d7a626e87f753d26a2e86294538d82a300042513c5e3,74946f6e1db1fbbef8fffaac3bd63625494b517c77bad092b4e6fee32361eaec,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state15_P1_seed240,train,reserve,2,15,P1,240,NC,-1,671767a3,ee33484d-3ab,3d73fa305e220d691384e50cf220626c2b2ee7e43a0ae24410418153e19671e7,94bc49bf794f18579874a3e6be58c37adb6746cddc3032e874fd84d1fa6a96d5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state15_P1_seed240,train,reserve,2,15,P1,240,NC,-1,671767a3,ee33484d-3ab,3d73fa305e220d691384e50cf220626c2b2ee7e43a0ae24410418153e19671e7,94bc49bf794f18579874a3e6be58c37adb6746cddc3032e874fd84d1fa6a96d5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state15_P1_seed240,train,reserve,2,15,P1,240,NC,-1,671767a3,ee33484d-3ab,3d73fa305e220d691384e50cf220626c2b2ee7e43a0ae24410418153e19671e7,94bc49bf794f18579874a3e6be58c37adb6746cddc3032e874fd84d1fa6a96d5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state15_P1_seed240,train,reserve,2,15,P1,240,NC,-1,671767a3,ee33484d-3ab,3d73fa305e220d691384e50cf220626c2b2ee7e43a0ae24410418153e19671e7,94bc49bf794f18579874a3e6be58c37adb6746cddc3032e874fd84d1fa6a96d5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state3_P5_seed244,train,reserve,2,3,P5,244,NC,-1,40e92ec0,552232bc-e52,afa57e0ba1235ca0e1cc5dc75df5b6194fed73d85eba258ac173cad26cf8f23b,0814d35b8e685558b5bb54ca019ce2b5978e4017fbf11b37079bfd7dd5078cd2,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state4_P6_seed245,train,reserve,2,4,P6,245,NC,-1,b698719b,070a9f65-db8,ba116b01f2018cad9c139ad60111fa7e54ebe89db5eb7cc52013060fc131cf7d,66db882b4f4fc88cd67446f2362275d58b18e34a4eaf7bd80d5e60e5b903975c,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state5_P7_seed246,train,reserve,2,5,P7,246,NC,-1,97338fe3,0f771f68-e2a,8f9dc64933dcf15564761337eb28751dd18a6079d190a76788883e3c6cffa4b1,d1c90d5e552637ab5c7ed80df4c0dbdabac665d537130c0e69eb506ef112a558,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task2_state6_P1_seed247,train,reserve,2,6,P1,247,NC,-1,5e465ad3,d010531c-e30,e0783258e2e5233dd474d3f7fc33c8b5ddf7f2e4b328f1610ffa020b3d02a213,c2cbff7626b8c5c1908dd755a5d8de3aa99a3d811005582660e1a6a697c951db,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state12_P1_seed267,train,reserve,3,12,P1,267,NC,-1,a70e123f,6c347a57-932,d74dfae55d7af54e0a07eda928d8b64e1b4211d3cfc660cb065b11e73ebe17a2,4237462e75534a55f71c6403283a88eca86bf13e6619f24fc29d2fd4595cf214,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state3_P1_seed260,train,reserve,3,3,P1,260,NC,-1,8ef52c6b,dd7a965b-c4a,21313a1b40b76a985061e3f9bb7589ae01d0ee622bd3ea581a1e86aee853ca3a,f5fd3c6f3b99153fd29544aeedf4b81d277b2e9539a40414adb8f1934c92c666,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state4_P2_seed261,train,reserve,3,4,P2,261,NC,-1,2b673abb,b1b911b2-abd,90a8592ffeb6183c9d511bb41febbced9670dad4816bea4c4cbfd65c8d9de252,58f3746e82e26e8868ec0d259a5835bf908f877a8658a972735eaeb949f4704a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state5_P3_seed262,train,reserve,3,5,P3,262,NC,-1,6137dfea,d5f67fb8-49b,2239613cca2f21a6d32247d0d769982aea28a8cceaf8e0f43c56e836779933ae,1ba538cbf157b0a0ec6cc478f417a7cb3ebba45725fa12ae3ed313f49eab1f02,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state6_P4_seed263,train,reserve,3,6,P4,263,NC,-1,9d36da07,683cb612-cbf,ff33645b9dbb8f08bcf21e05ff3714deb28a819fc4b3b1a48ca44bed1444fa16,aa997c74fd7cfd1325e1053028ac4316a75f7d68404a74c7c2bcce253516dfaa,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state7_P5_seed264,train,reserve,3,7,P5,264,NC,-1,1b4ec739,acce06ff-f03,bf0d60a1086346ca8d405532b63dae9789a2ab17a4171f34e4f7ba3c50254a3a,1ca87d095063089011bc43351b3e3a927db0672b78735ebf83b640a4ebb2e0c8,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state8_P6_seed265,train,reserve,3,8,P6,265,NC,-1,fe1c2f44,decc8a1f-038,2ec7291639d2495234623535bdbcc6a567dff911a6f52f907d5b6fb515256c1b,21100f0ff27019acd0e88b6a863af651a6f00c5a1cbaac8506820328f1db7511,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task3_state9_P7_seed266,train,reserve,3,9,P7,266,NC,-1,c923a2a9,682a52f8-7b2,f841896dd228440e6edbeef512a744aa983018521d285930eb72175d4b7a14cf,eec9ef0154f27882ac0fb2f46b33209718cc6eb2cc9ee33cda89756cbca55948,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state10_P1_seed287,train,reserve,4,10,P1,287,NC,-1,e4a130a1,423423b4-2b4,d1f362d75160cc21b35ca31f3881444a98f21bbcac1f2b3c6ed53f936513eac1,7fb03d9b1692e98e01b674bb4b98badde683c8b4d5d4a75f07657cc2d642a152,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state3_P1_seed280,train,reserve,4,3,P1,280,NC,-1,16b3203d,7293c094-908,544f64113ef48647c414294108a4577d5fbb948c3d86c84c7bc3a8d294a02538,9ad74d2623a5112c855e3dc5ad083e5cc4608070e653efb991218dd3895ea6fc,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state4_P2_seed281,train,reserve,4,4,P2,281,NC,-1,bf70560b,22c6aa37-4e5,4e8a269a8e2473d7783045987d6f52729654a3e2461843a0470b8bb5042c9571,918cac9e113e05ce5af241044034e2eb80f7d70a659184c1c3728f6a8ee76dc7,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state5_P3_seed282,train,reserve,4,5,P3,282,NC,-1,7bc91a99,04dea1fb-cb1,53af65e9b56cdc993ed3e2d75a7c7b68265d723833b506ec916b5f55c4d0caa2,3e3b61ce975eb46162c4ccb5341b49305df376fba7e8b72b2d9e46589d1c9930,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state6_P4_seed283,train,reserve,4,6,P4,283,NC,-1,b4d6d506,e61b38c6-7f6,afa4b51e302c3c6d69be02f22575cea8477decd704b614328c8c9a77a5340460,7f5519fff7ceb5c95f0f71f3db3a7f4f0186acc3c05e9f2c97c48875bc346e2c,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state7_P5_seed284,train,reserve,4,7,P5,284,NC,-1,efc7ea52,b14d79e0-c11,9f93c3911b2deef404cbe1258b8ffcf616de7d90eaadb3cb4d7395abae6f2f09,fbd6cee1db4d183257467e5dca29251622cb8ffe31c90c33b5275d77811f0e4a,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state8_P6_seed285,train,reserve,4,8,P6,285,NC,-1,483be247,6dc04753-8aa,8d5279e406fc9c5cd9ae05ab09074a6752fcaa2ffe38ffbe3c9b311f886fe390,79e2829218012504ce5eac31c1fcbeb6949abd81d3188cfc14d8296aa1d728f4,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task4_state9_P7_seed286,train,reserve,4,9,P7,286,NC,-1,9f0cd183,e4211514-c5e,1d0c8ec2795789ab3fc087308571bce63de3691943dd85c532789b49978317a4,84c570fa2b7d39510ae86a36e6330803a4ba1a48242fe60ad878ac989a863ab8,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state11_P2_seed301,train,reserve,5,11,P2,301,NC,-1,28b39817,35e0ae04-505,74c399c5ff5fb3224b4a7510e0a56205179403a38126287f9ae6f7e69b1d3d10,24bf7910209d44d49257509ce38550e1995989336c3eb6cc27fc3bca867ad1ab,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state11_P2_seed301,train,reserve,5,11,P2,301,NC,-1,28b39817,35e0ae04-505,74c399c5ff5fb3224b4a7510e0a56205179403a38126287f9ae6f7e69b1d3d10,24bf7910209d44d49257509ce38550e1995989336c3eb6cc27fc3bca867ad1ab,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state17_P6_seed305,train,reserve,5,17,P6,305,NC,-1,3351370c,cf0921f2-f10,62cb059763ce19670e46d5ab9e12fe54065605707e49eb138b8be932ff1abb46,4021f4b4936a8b3076539e577e27fe855277be1f2d51818c65199ff1441fbe29,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state17_P6_seed305,train,reserve,5,17,P6,305,NC,-1,3351370c,cf0921f2-f10,62cb059763ce19670e46d5ab9e12fe54065605707e49eb138b8be932ff1abb46,4021f4b4936a8b3076539e577e27fe855277be1f2d51818c65199ff1441fbe29,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state3_P7_seed306,train,reserve,5,3,P7,306,NC,-1,e311d9d2,a18ab814-fdf,817607fde4b7d5e9aee7b45af998d766ec2502d37d02ba125334d43ac2010e4c,9b9da924b8264082e2021ab29bc9964b29639d36c646306dbd587f307e80f0ec,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state4_P1_seed307,train,reserve,5,4,P1,307,NC,-1,51fe842d,7a7e4f38-fc9,fff72726c9a37a8e69139e2164eddf51909199af363b2a6fd9fb8e56f8e543a5,ca54fb70260679a6f800eb577044f658e04fe33a821bda4120f66faceaa98e4c,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state7_P1_seed300,train,reserve,5,7,P1,300,NC,-1,6fbc1f51,f9d3d4c2-bc0,f2908be1403940613710f2223278a11dcbdb1b6e79487ca520df6a4ecdb63686,d6105ccc777baf5d7eb4f758e5b5119106d8afa50949b26c9f954e016907a05e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task5_state7_P1_seed300,train,reserve,5,7,P1,300,NC,-1,6fbc1f51,f9d3d4c2-bc0,f2908be1403940613710f2223278a11dcbdb1b6e79487ca520df6a4ecdb63686,d6105ccc777baf5d7eb4f758e5b5119106d8afa50949b26c9f954e016907a05e,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state16_P1_seed327,train,reserve,6,16,P1,327,NC,-1,d0e2bc67,fc5e07d4-da2,f42fe27a285be8feb41023c587ca2d37c5c71133cee9aefc6cda6fd7dd978f73,7e1e8e573ab95e18920c24b2928b27029b640f7457a81e27dec99a1d4a2b740b,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state16_P1_seed327,train,reserve,6,16,P1,327,NC,-1,d0e2bc67,fc5e07d4-da2,f42fe27a285be8feb41023c587ca2d37c5c71133cee9aefc6cda6fd7dd978f73,7e1e8e573ab95e18920c24b2928b27029b640f7457a81e27dec99a1d4a2b740b,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state17_P4_seed323,train,reserve,6,17,P4,323,NC,-1,bbbbf948,9e86cd57-8f9,0141d2100e426178013165082d5f3343097b32b66cd3d7c30cad689cadd0708a,a2a29c9f6d5c25a6bee4210e190e3fe43945e78ff817bc5ebc0c56bc7dc1aeb5,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state20_P5_seed324,train,reserve,6,20,P5,324,NC,-1,a2930a65,3eeb9ee3-7c7,8bfd7c33f57de727ee811efec8d81e8f4b89d07f3e27683fd9c166e3c1a1cdde,e7f3bc6eb7c7da1a4db0deb648108d5f943a466f303944fb5882f24e011f3581,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state4_P6_seed325,train,reserve,6,4,P6,325,NC,-1,c019aa27,0f5aa0ab-099,bc22688bb2397b2e94f732270546d8863d18bd7a03481b1f536e65dc377de52a,4f77eb5a6a3e6cf999da25834943649fd25d5186d0223e39eb1363881c45d912,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
train_task6_state4_P6_seed325,train,reserve,6,4,P6,325,NC,-1,c019aa27,0f5aa0ab-099,bc22688bb2397b2e94f732270546d8863d18bd7a03481b1f536e65dc377de52a,4f77eb5a6a3e6cf999da25834943649fd25d5186d0223e39eb1363881c45d912,ebc1ccda21cdfeae0f70f90ef0e433be3474ef0baa9cf52f609d620f863ce87a,6394fe168c727c5ee82e995a52fa14f4d94dd15fc4344fdca85c30a776fc421a,close_no_grasp,False
