candidate_step,candidate_index,is_teacher_p,distance_to_p,total_score,raw_crossing,close_onset,close_streak,qpos,eef_speed_now,eef_speed_prev,eef_deceleration_delta,time_since_prev_close,time_since_last_open,trace_id,task_key,state_id
118,1,0,78,3.3,1,1,1,0.00033,0.012968,0.016146,-0.003178,78,,trace_milk_s31_w0_10_s20d_clean_seed0_job330262,milk,31
49,0,1,0,3.3,1,1,1,-8.9e-05,0.024238,0.024201,3.7e-05,,,trace_milk_s32_w0_10_s20d_clean_seed0_job330263,milk,32
79,0,1,0,3.3,1,1,1,-3.8e-05,0.0256,0.025914,-0.000314,,,trace_milk_s33_w0_10_s20d_clean_seed0_job330264,milk,33
43,0,1,0,3.3,1,1,1,1.7e-05,0.018,0.023188,-0.005188,,,trace_milk_s34_w0_10_s20d_clean_seed0_job330265,milk,34
45,1,0,2,3.3,1,1,1,0.000122,0.010366,0.013168,-0.002802,2,,trace_milk_s34_w0_10_s20d_clean_seed0_job330265,milk,34
121,2,0,78,3.3,1,1,1,0.001416,0.019577,0.023545,-0.003968,76,,trace_milk_s34_w0_10_s20d_clean_seed0_job330265,milk,34
54,0,1,0,3.3,1,1,1,-4.9e-05,0.022053,0.022661,-0.000608,,,trace_milk_s35_w0_10_s20d_clean_seed0_job330266,milk,35
51,0,1,0,3.3,1,1,1,5.1e-05,0.026088,0.028458,-0.00237,,,trace_milk_s36_w0_10_s20d_clean_seed0_job330267,milk,36
53,0,1,0,3.3,1,1,1,7.4e-05,0.01294,0.014315,-0.001375,,,trace_milk_s37_w0_10_s20d_clean_seed0_job330268,milk,37
135,1,0,82,3.3,1,1,1,0.001303,0.029191,0.030414,-0.001223,82,,trace_milk_s37_w0_10_s20d_clean_seed0_job330268,milk,37
51,0,1,0,3.3,1,1,1,-1e-05,0.025724,0.025553,0.000171,,,trace_milk_s38_w0_10_s20d_clean_seed0_job330269,milk,38
6,0,0,-45,3.3,1,1,1,-4.2e-05,0.006893,0.006598,0.000295,,,trace_milk_s39_w0_10_s20d_clean_seed0_job330270,milk,39
51,1,1,0,3.3,1,1,1,-5.5e-05,0.023064,0.023445,-0.000381,45,,trace_milk_s39_w0_10_s20d_clean_seed0_job330270,milk,39
129,2,0,78,3.3,1,1,1,0.003028,0.020706,0.028136,-0.00743,78,,trace_milk_s39_w0_10_s20d_clean_seed0_job330270,milk,39
134,3,0,83,3.3,1,1,1,0.003113,0.02524,0.028635,-0.003395,5,,trace_milk_s39_w0_10_s20d_clean_seed0_job330270,milk,39
47,0,1,0,3.3,1,1,1,-9.9e-05,0.020577,0.020911,-0.000334,,,trace_milk_s40_w0_10_s20d_clean_seed0_job330271,milk,40
55,0,1,0,3.3,1,1,1,4e-06,0.022862,0.024302,-0.00144,,,trace_milk_s41_w0_10_s20d_clean_seed0_job330272,milk,41
3,0,0,-59,3.3,1,1,1,-3e-05,0,0,0,,,trace_milk_s42_w0_10_s20d_clean_seed0_job330273,milk,42
5,1,0,-57,3.3,1,1,1,3.6e-05,0.005157,0.001829,0.003328,2,,trace_milk_s42_w0_10_s20d_clean_seed0_job330273,milk,42
9,2,0,-53,3.3,1,1,1,-0.000129,0.007633,0.005623,0.00201,4,,trace_milk_s42_w0_10_s20d_clean_seed0_job330273,milk,42
62,3,1,0,3.3,1,1,1,5.6e-05,0.029892,0.027648,0.002244,53,,trace_milk_s42_w0_10_s20d_clean_seed0_job330273,milk,42
64,4,0,2,3.3,1,1,1,3.7e-05,0.026756,0.0299,-0.003144,2,,trace_milk_s42_w0_10_s20d_clean_seed0_job330273,milk,42
89,5,0,27,2.8,1,1,1,0.005482,0.042769,0.041359,0.00141,25,,trace_milk_s42_w0_10_s20d_clean_seed0_job330273,milk,42
46,0,1,0,3.3,1,1,1,3.3e-05,0.018905,0.021838,-0.002933,,,trace_milk_s43_w0_10_s20d_clean_seed0_job330274,milk,43
52,0,1,0,3.3,1,1,1,-6.9e-05,0.023195,0.023813,-0.000618,,,trace_milk_s45_w0_10_s20d_clean_seed0_job330276,milk,45
133,1,0,81,3.3,1,1,1,0.002441,0.020274,0.019849,0.000425,81,,trace_milk_s45_w0_10_s20d_clean_seed0_job330276,milk,45
53,0,1,0,3.3,1,1,1,-6.8e-05,0.022751,0.022461,0.00029,,,trace_milk_s46_w0_10_s20d_clean_seed0_job330277,milk,46
52,0,1,0,3.3,1,1,1,5.9e-05,0.024405,0.025939,-0.001534,,,trace_milk_s49_w0_10_s20d_clean_seed0_job330280,milk,49
59,1,0,7,3.3,1,1,1,0.000449,0.00633,0.004965,0.001365,7,,trace_milk_s49_w0_10_s20d_clean_seed0_job330280,milk,49
134,2,0,82,3.3,1,1,1,0.001079,0.007217,0.002034,0.005183,75,,trace_milk_s49_w0_10_s20d_clean_seed0_job330280,milk,49
14,0,0,-82,3.3,1,1,1,-2.4e-05,0.019366,0.014552,0.004814,,,trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282,orange_juice,11
53,1,0,-43,3.3,1,1,1,-8.3e-05,0.015227,0.015559,-0.000332,39,,trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282,orange_juice,11
96,2,1,0,3.3,1,1,1,-0.000133,0.015892,0.016768,-0.000876,43,,trace_orange_juice_s11_w0_10_s20d_clean_seed0_job330282,orange_juice,11
59,0,1,0,3.8,1,1,1,-5.2e-05,0.007388,0.007899,-0.000511,,,trace_orange_juice_s12_w0_10_s20d_clean_seed0_job330283,orange_juice,12
58,0,1,0,3.3,1,1,1,-2.7e-05,0.020459,0.021936,-0.001477,,,trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284,orange_juice,13
131,1,0,73,3.3,1,1,1,-0.000728,0.021997,0.024416,-0.002419,73,,trace_orange_juice_s13_w0_10_s20d_clean_seed0_job330284,orange_juice,13
61,0,1,0,3.3,1,1,1,-2.1e-05,0.02043,0.019832,0.000598,,,trace_orange_juice_s14_w0_10_s20d_clean_seed0_job330285,orange_juice,14
40,0,1,0,3.3,1,1,1,-3.6e-05,0.020654,0.019673,0.000981,,,trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286,orange_juice,15
103,1,0,63,3.3,1,1,1,-0.002321,0.020446,0.021733,-0.001287,63,,trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286,orange_juice,15
105,2,0,65,3.3,1,1,1,-0.0023,0.014443,0.018292,-0.003849,2,,trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286,orange_juice,15
108,3,0,68,3.8,1,1,1,-0.002171,0.006439,0.008179,-0.00174,3,,trace_orange_juice_s15_w0_10_s20d_clean_seed0_job330286,orange_juice,15
53,0,1,0,3.3,1,1,1,-1.2e-05,0.024255,0.024308,-5.3e-05,,,trace_orange_juice_s16_w0_10_s20d_clean_seed0_job330287,orange_juice,16
93,0,1,0,3.3,1,1,1,-2.2e-05,0.018753,0.018946,-0.000193,,,trace_orange_juice_s19_w0_10_s20d_clean_seed0_job330290,orange_juice,19
203,0,1,0,3.3,1,1,1,-2e-06,0.018189,0.016786,0.001403,,,trace_orange_juice_s20_w0_10_s20d_clean_seed0_job330291,orange_juice,20
49,0,1,0,3.3,1,1,1,-3.7e-05,0.020071,0.01966,0.000411,,,trace_orange_juice_s21_w0_10_s20d_clean_seed0_job330292,orange_juice,21
58,0,0,-71,3.3,1,1,1,-2.4e-05,0.015942,0.015448,0.000494,,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
60,1,0,-69,3.3,1,1,1,-2.7e-05,0.015251,0.016145,-0.000894,2,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
90,2,0,-39,3.8,1,1,1,8e-06,0.009104,0.012955,-0.003851,30,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
93,3,0,-36,3.8,1,1,1,1.8e-05,0.005764,0.006768,-0.001004,3,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
99,4,0,-30,3.3,1,1,1,3.8e-05,0.001038,0.000317,0.000721,6,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
101,5,0,-28,3.3,1,1,1,4.5e-05,0.001179,0.000505,0.000674,2,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
103,6,0,-26,3.3,1,1,1,4.8e-05,0.001274,0.001082,0.000192,2,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
109,7,0,-20,3.3,1,1,1,4.7e-05,0.008937,0.002534,0.006403,6,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
129,8,1,0,3.3,1,1,1,9e-05,0.027286,0.027817,-0.000531,20,,trace_orange_juice_s22_w0_10_s20d_clean_seed0_job330293,orange_juice,22
91,0,1,0,3.3,1,1,1,-2.1e-05,0.016393,0.016853,-0.00046,,,trace_orange_juice_s23_w0_10_s20d_clean_seed0_job330294,orange_juice,23
48,0,1,0,3.3,1,1,1,-1.7e-05,0.023528,0.02375,-0.000222,,,trace_orange_juice_s24_w0_10_s20d_clean_seed0_job330295,orange_juice,24
52,1,0,4,3.3,1,1,1,0.000646,0.015532,0.019182,-0.00365,4,,trace_orange_juice_s24_w0_10_s20d_clean_seed0_job330295,orange_juice,24
228,0,1,0,3.3,1,1,1,2e-06,0.018974,0.019683,-0.000709,,,trace_orange_juice_s25_w0_10_s20d_clean_seed0_job330296,orange_juice,25
231,1,0,3,3.8,1,1,1,2.6e-05,0.008154,0.013039,-0.004885,3,,trace_orange_juice_s25_w0_10_s20d_clean_seed0_job330296,orange_juice,25
55,0,1,0,3.3,1,1,1,-2e-05,0.019106,0.019474,-0.000368,,,trace_orange_juice_s26_w0_10_s20d_clean_seed0_job330297,orange_juice,26
49,0,1,0,3.3,1,1,1,-9e-06,0.024308,0.025136,-0.000828,,,trace_orange_juice_s28_w0_10_s20d_clean_seed0_job330299,orange_juice,28
62,0,1,0,3.3,1,1,1,-6e-06,0.017068,0.016542,0.000526,,,trace_orange_juice_s29_w0_10_s20d_clean_seed0_job330300,orange_juice,29
63,0,1,0,3.3,1,1,1,-3.7e-05,0.021942,0.020047,0.001895,,,trace_orange_juice_s30_w0_10_s20d_clean_seed0_job330301,orange_juice,30
39,0,0,-30,3.3,1,1,1,-3.4e-05,0.033056,0.03307,-1.4e-05,,,trace_orange_juice_s31_w0_10_s20d_clean_seed0_job330302,orange_juice,31
69,1,1,0,3.3,1,1,1,-3.6e-05,0.020825,0.019551,0.001274,30,,trace_orange_juice_s31_w0_10_s20d_clean_seed0_job330302,orange_juice,31
71,2,0,2,3.3,1,1,1,-3e-05,0.020462,0.021045,-0.000583,2,,trace_orange_juice_s31_w0_10_s20d_clean_seed0_job330302,orange_juice,31
142,0,1,0,3.3,1,1,1,3e-06,0.018169,0.017428,0.000741,,,trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303,orange_juice,32
217,1,0,75,3.3,1,1,1,-0.013328,0.018989,0.021054,-0.002065,75,,trace_orange_juice_s32_w0_10_s20d_clean_seed0_job330303,orange_juice,32
56,0,1,0,3.3,1,1,1,-3.7e-05,0.020924,0.021482,-0.000558,,,trace_orange_juice_s34_w0_10_s20d_clean_seed0_job330305,orange_juice,34
53,0,1,0,3.3,1,1,1,-8e-06,0.023236,0.023457,-0.000221,,,trace_orange_juice_s35_w0_10_s20d_clean_seed0_job330306,orange_juice,35
56,1,0,3,3.3,1,1,1,-1e-06,0.011605,0.017702,-0.006097,3,,trace_orange_juice_s35_w0_10_s20d_clean_seed0_job330306,orange_juice,35
53,0,1,0,3.3,1,1,1,-2.8e-05,0.021649,0.02077,0.000879,,,trace_orange_juice_s36_w0_10_s20d_clean_seed0_job330307,orange_juice,36
11,0,0,-123,3.3,1,1,1,-3.8e-05,0.012016,0.009536,0.00248,,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
51,1,0,-83,3.3,1,1,1,-8.5e-05,0.0223,0.02332,-0.00102,40,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
74,2,0,-60,3.3,1,1,1,-3.3e-05,0.010471,0.022934,-0.012463,23,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
79,3,0,-55,3.8,1,1,1,-3.4e-05,0.000912,0.003582,-0.00267,5,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
84,4,0,-50,3.8,1,1,1,-3.2e-05,0.00171,0.003141,-0.001431,5,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
86,5,0,-48,3.3,1,1,1,-3.3e-05,0.00059,0.000477,0.000113,2,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
88,6,0,-46,3.3,1,1,1,-3.2e-05,0.002986,0.001718,0.001268,2,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
101,7,0,-33,3.8,1,1,1,-3.4e-05,0.00068,0.000789,-0.000109,13,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
106,8,0,-28,3.8,1,1,1,-3.2e-05,0.001133,0.001294,-0.000161,5,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
108,9,0,-26,3.8,1,1,1,-1e-05,0.000398,0.001072,-0.000674,2,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
110,10,0,-24,3.3,1,1,1,-3e-05,0.003979,0.000791,0.003188,2,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
112,11,0,-22,3.3,1,1,1,-3.1e-05,0.005244,0.003521,0.001723,2,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
115,12,0,-19,3.3,1,1,1,-3.6e-05,0.014145,0.009921,0.004224,3,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
119,13,0,-15,3.3,1,1,1,1e-05,0.015482,0.007966,0.007516,4,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
134,14,1,0,3.3,1,1,1,9.5e-05,0.019753,0.021978,-0.002225,15,,trace_orange_juice_s37_w0_10_s20d_clean_seed0_job330308,orange_juice,37
43,0,1,0,3.8,1,1,1,5e-06,0.00958,0.015201,-0.005621,,,trace_orange_juice_s39_w0_10_s20d_clean_seed0_job330310,orange_juice,39
61,0,1,0,3.3,1,1,1,-2.5e-05,0.020103,0.021316,-0.001213,,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
134,1,0,73,2.5,1,1,1,0.026722,0.005886,0.005712,0.000174,73,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
152,2,0,91,2.5,1,1,1,0.025171,0.007469,0.006603,0.000866,18,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
156,3,0,95,3.0,1,1,1,0.024966,0.006146,0.006909,-0.000763,4,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
190,4,0,129,3.0,1,1,1,0.023626,0.003541,0.004606,-0.001065,34,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
192,5,0,131,3.0,1,1,1,0.0235,0.001932,0.0027,-0.000768,2,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
201,6,0,140,3.0,1,1,1,0.023138,0.001995,0.002191,-0.000196,9,,trace_orange_juice_s40_w0_10_s20d_clean_seed0_job330311,orange_juice,40
57,0,1,0,3.3,1,1,1,-7.2e-05,0.021138,0.022594,-0.001456,,,trace_orange_juice_s41_w0_10_s20d_clean_seed0_job330312,orange_juice,41
60,1,0,3,3.3,1,1,1,-4.2e-05,0.021043,0.02093,0.000113,3,,trace_orange_juice_s41_w0_10_s20d_clean_seed0_job330312,orange_juice,41
62,2,0,5,3.3,1,1,1,-2.9e-05,0.021245,0.020976,0.000269,2,,trace_orange_juice_s41_w0_10_s20d_clean_seed0_job330312,orange_juice,41
66,0,1,0,3.3,1,1,1,-1.4e-05,0.017475,0.018006,-0.000531,,,trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314,orange_juice,43
137,1,0,71,3.3,1,1,1,-0.007557,0.015651,0.022459,-0.006808,71,,trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314,orange_juice,43
140,2,0,74,3.8,1,1,1,-0.007245,0.003371,0.004969,-0.001598,3,,trace_orange_juice_s43_w0_10_s20d_clean_seed0_job330314,orange_juice,43
56,0,1,0,3.3,1,1,1,-8e-06,0.024466,0.025015,-0.000549,,,trace_orange_juice_s44_w0_10_s20d_clean_seed0_job330315,orange_juice,44
59,1,0,3,3.3,1,1,1,1e-05,0.015939,0.020863,-0.004924,3,,trace_orange_juice_s44_w0_10_s20d_clean_seed0_job330315,orange_juice,44
36,0,1,0,3.3,1,1,1,-2.7e-05,0.0229,0.022748,0.000152,,,trace_orange_juice_s45_w0_10_s20d_clean_seed0_job330316,orange_juice,45
40,1,0,4,3.3,1,1,1,1.8e-05,0.020068,0.018838,0.00123,4,,trace_orange_juice_s45_w0_10_s20d_clean_seed0_job330316,orange_juice,45
48,0,0,-3,3.3,1,1,1,-2.4e-05,0.020661,0.02212,-0.001459,,,trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317,orange_juice,46
51,1,1,0,3.3,1,1,1,3e-06,0.015551,0.017016,-0.001465,3,,trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317,orange_juice,46
54,2,0,3,3.8,1,1,1,1.8e-05,0.00448,0.007736,-0.003256,3,,trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317,orange_juice,46
126,3,0,75,3.8,1,1,1,-0.010466,0.001832,0.004213,-0.002381,72,,trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317,orange_juice,46
131,4,0,80,3.8,1,1,1,-0.005802,0.003412,0.010671,-0.007259,5,,trace_orange_juice_s46_w0_10_s20d_clean_seed0_job330317,orange_juice,46
54,0,1,0,3.3,1,1,1,-3.9e-05,0.019805,0.021489,-0.001684,,,trace_orange_juice_s47_w0_10_s20d_clean_seed0_job330318,orange_juice,47
56,0,0,-6,3.3,1,1,1,-1.1e-05,0.022033,0.023692,-0.001659,,,trace_orange_juice_s48_w0_10_s20d_clean_seed0_job330319,orange_juice,48
62,1,1,0,3.3,1,1,1,4.1e-05,0.019871,0.019891,-2e-05,6,,trace_orange_juice_s48_w0_10_s20d_clean_seed0_job330319,orange_juice,48
64,2,0,2,3.8,1,1,1,4.3e-05,0.009341,0.0152,-0.005859,2,,trace_orange_juice_s48_w0_10_s20d_clean_seed0_job330319,orange_juice,48
61,0,1,0,3.3,1,1,1,-1.4e-05,0.021181,0.020842,0.000339,,,trace_orange_juice_s49_w0_10_s20d_clean_seed0_job330320,orange_juice,49
46,0,1,0,3.3,1,1,1,-5.6e-05,0.021319,0.021905,-0.000586,,,trace_salad_dressing_s10_w0_10_s20d_clean_seed0_job330321,salad_dressing,10
48,1,0,2,3.3,1,1,1,-1.4e-05,0.020535,0.020746,-0.000211,2,,trace_salad_dressing_s10_w0_10_s20d_clean_seed0_job330321,salad_dressing,10
110,2,0,64,3.3,1,1,1,0.000142,0.016879,0.02166,-0.004781,62,,trace_salad_dressing_s10_w0_10_s20d_clean_seed0_job330321,salad_dressing,10
59,0,1,0,3.8,1,1,1,-6e-05,0.000508,0.000993,-0.000485,,,trace_salad_dressing_s11_w0_10_s20d_clean_seed0_job330322,salad_dressing,11
128,1,0,69,3.3,1,1,1,-9e-06,0.016904,0.017414,-0.00051,69,,trace_salad_dressing_s11_w0_10_s20d_clean_seed0_job330322,salad_dressing,11
131,2,0,72,3.3,1,1,1,4.5e-05,0.016643,0.018133,-0.00149,3,,trace_salad_dressing_s11_w0_10_s20d_clean_seed0_job330322,salad_dressing,11
55,0,0,-6,3.3,1,1,1,-6.8e-05,0.027965,0.027113,0.000852,,,trace_salad_dressing_s12_w0_10_s20d_clean_seed0_job330323,salad_dressing,12
61,1,1,0,3.8,1,1,1,7e-06,0.009329,0.014992,-0.005663,6,,trace_salad_dressing_s12_w0_10_s20d_clean_seed0_job330323,salad_dressing,12
125,2,0,64,3.3,1,1,1,0.000119,0.022165,0.026536,-0.004371,64,,trace_salad_dressing_s12_w0_10_s20d_clean_seed0_job330323,salad_dressing,12
46,0,1,0,3.3,1,1,1,-7.2e-05,0.020809,0.02198,-0.001171,,,trace_salad_dressing_s13_w0_10_s20d_clean_seed0_job330324,salad_dressing,13
63,0,1,0,3.3,1,1,1,-7.5e-05,0.012532,0.014727,-0.002195,,,trace_salad_dressing_s14_w0_10_s20d_clean_seed0_job330325,salad_dressing,14
58,0,1,0,3.3,1,1,1,-2.6e-05,0.021518,0.022112,-0.000594,,,trace_salad_dressing_s15_w0_10_s20d_clean_seed0_job330326,salad_dressing,15
61,1,0,3,3.3,1,1,1,-2.3e-05,0.020128,0.019948,0.00018,3,,trace_salad_dressing_s15_w0_10_s20d_clean_seed0_job330326,salad_dressing,15
50,0,1,0,3.3,1,1,1,-5.6e-05,0.012665,0.016616,-0.003951,,,trace_salad_dressing_s16_w0_10_s20d_clean_seed0_job330327,salad_dressing,16
112,1,0,62,3.3,1,1,1,-0.000344,0.01847,0.022545,-0.004075,62,,trace_salad_dressing_s16_w0_10_s20d_clean_seed0_job330327,salad_dressing,16
49,0,1,0,3.3,1,1,1,-5.7e-05,0.019771,0.019746,2.5e-05,,,trace_salad_dressing_s17_w0_10_s20d_clean_seed0_job330328,salad_dressing,17
115,1,0,66,3.3,1,1,1,3.9e-05,0.013023,0.013303,-0.00028,66,,trace_salad_dressing_s17_w0_10_s20d_clean_seed0_job330328,salad_dressing,17
52,0,1,0,3.3,1,1,1,-8.5e-05,0.015032,0.016925,-0.001893,,,trace_salad_dressing_s19_w0_10_s20d_clean_seed0_job330330,salad_dressing,19
54,1,0,2,3.8,1,1,1,-8.7e-05,0.00427,0.009366,-0.005096,2,,trace_salad_dressing_s19_w0_10_s20d_clean_seed0_job330330,salad_dressing,19
123,2,0,71,3.8,1,1,1,-0.000239,0.008114,0.01326,-0.005146,69,,trace_salad_dressing_s19_w0_10_s20d_clean_seed0_job330330,salad_dressing,19
48,0,0,-170,3.3,1,1,1,-4.1e-05,0.02638,0.025329,0.001051,,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
56,1,0,-162,3.3,1,1,1,-9e-06,0.018518,0.018381,0.000137,8,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
79,2,0,-139,3.3,1,1,1,-3e-05,0.014473,0.014645,-0.000172,23,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
83,3,0,-135,3.3,1,1,1,-9.1e-05,0.022309,0.020386,0.001923,4,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
86,4,0,-132,3.3,1,1,1,-0.000138,0.018785,0.022055,-0.00327,3,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
93,5,0,-125,3.8,1,1,1,-0.00017,0.001282,0.003972,-0.00269,7,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
108,6,0,-110,3.3,1,1,1,-0.000139,0.019378,0.020487,-0.001109,15,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
124,7,0,-94,3.3,1,1,1,-0.000206,0.018184,0.019327,-0.001143,16,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
135,8,0,-83,3.3,1,1,1,-0.00013,0.020905,0.0222,-0.001295,11,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
138,9,0,-80,3.3,1,1,1,-0.00021,0.015429,0.01695,-0.001521,3,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
154,10,0,-64,3.3,1,1,1,-0.000243,0.013212,0.020093,-0.006881,16,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
162,11,0,-56,3.3,1,1,1,-0.000267,0.007696,0.002681,0.005015,8,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
167,12,0,-51,3.3,1,1,1,-0.000286,0.007863,0.003136,0.004727,5,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
186,13,0,-32,3.8,1,1,1,-0.00033,0.002204,0.009415,-0.007211,19,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
192,14,0,-26,3.8,1,1,1,-0.000359,0.002308,0.002958,-0.00065,6,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
210,15,0,-8,3.3,1,1,1,-0.000301,0.002451,0.002275,0.000176,18,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
218,16,1,0,3.3,1,1,1,-0.000332,0.002605,0.00109,0.001515,8,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
221,17,0,3,3.8,1,1,1,-0.000247,0.001903,0.004622,-0.002719,3,,trace_salad_dressing_s21_w0_10_s20d_clean_seed0_job330332,salad_dressing,21
67,0,0,-2,3.3,1,1,1,3e-06,0.006422,0.004615,0.001807,,,trace_salad_dressing_s23_w0_10_s20d_clean_seed0_job330334,salad_dressing,23
69,1,1,0,3.8,1,1,1,3.6e-05,0.004548,0.007225,-0.002677,2,,trace_salad_dressing_s23_w0_10_s20d_clean_seed0_job330334,salad_dressing,23
72,2,0,3,3.3,1,1,1,3.7e-05,0.002113,0.001446,0.000667,3,,trace_salad_dressing_s23_w0_10_s20d_clean_seed0_job330334,salad_dressing,23
81,0,0,-80,3.3,1,1,1,-6.2e-05,0.018219,0.01861,-0.000391,,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
96,1,0,-65,3.3,1,1,1,-9.3e-05,0.017194,0.016872,0.000322,15,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
98,2,0,-63,3.3,1,1,1,-0.000112,0.01703,0.017532,-0.000502,2,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
103,3,0,-58,3.8,1,1,1,-0.000149,0.007443,0.011702,-0.004259,5,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
107,4,0,-54,3.8,1,1,1,-0.000154,0.00764,0.012994,-0.005354,4,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
109,5,0,-52,3.8,1,1,1,-0.000241,0.009867,0.010745,-0.000878,2,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
127,6,0,-34,3.3,1,1,1,-0.00021,0.021823,0.021715,0.000108,18,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
130,7,0,-31,3.3,1,1,1,-0.000184,0.021854,0.021911,-5.7e-05,3,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
151,8,0,-10,3.8,1,1,1,-0.000289,0.003794,0.003917,-0.000123,21,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
161,9,1,0,3.3,1,1,1,-0.00028,0.025139,0.024119,0.00102,10,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
164,10,0,3,3.3,1,1,1,-0.000314,0.012239,0.019574,-0.007335,3,,trace_salad_dressing_s24_w0_10_s20d_clean_seed0_job330335,salad_dressing,24
