job_id,suite,task_idx,evaluation_seed,condition,arm_lock,objective_id,n_steps,task_success,attack_frames,bridge_sha,mlp_emit,telemetry_size,status
p8_libero_spatial_t04_e123_tma_armlock,libero_spatial,4,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,138,True,0,84d1242554782952,-1,259751,PASS
p8_libero_spatial_t04_e123_tma_nolock,libero_spatial,4,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,138,True,0,84d1242554782952,-1,259762,PASS
p8_libero_spatial_t04_e123_untargeted_ce,libero_spatial,4,123,UNTARGETED_CE,False,untargeted_clean_token_ce,138,True,0,84d1242554782952,-1,259498,PASS
p8_libero_spatial_t04_e42_clean,libero_spatial,4,42,CLEAN,False,,144,True,0,84d1242554782952,-1,266817,PASS
p8_libero_spatial_t04_e42_prefix_armlock,libero_spatial,4,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,144,True,0,84d1242554782952,-1,275725,PASS
p8_libero_spatial_t04_e42_prefix_nolock,libero_spatial,4,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,144,True,0,84d1242554782952,-1,275729,PASS
p8_libero_spatial_t04_e42_random,libero_spatial,4,42,RANDOM,False,,144,True,0,84d1242554782952,-1,267667,PASS
p8_libero_spatial_t04_e42_tma_armlock,libero_spatial,4,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,144,True,0,84d1242554782952,-1,271273,PASS
p8_libero_spatial_t04_e42_tma_nolock,libero_spatial,4,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,144,True,0,84d1242554782952,-1,271271,PASS
p8_libero_spatial_t04_e42_untargeted_ce,libero_spatial,4,42,UNTARGETED_CE,False,untargeted_clean_token_ce,144,True,0,84d1242554782952,-1,270978,PASS
p8_libero_spatial_t04_e456_clean,libero_spatial,4,456,CLEAN,False,,126,True,0,84d1242554782952,-1,232685,PASS
p8_libero_spatial_t04_e456_prefix_armlock,libero_spatial,4,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,126,True,0,84d1242554782952,-1,240520,PASS
p8_libero_spatial_t04_e456_prefix_nolock,libero_spatial,4,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,126,True,0,84d1242554782952,-1,240508,PASS
p8_libero_spatial_t04_e456_random,libero_spatial,4,456,RANDOM,False,,126,True,0,84d1242554782952,-1,233456,PASS
p8_libero_spatial_t04_e456_tma_armlock,libero_spatial,4,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,126,True,0,84d1242554782952,-1,236614,PASS
p8_libero_spatial_t04_e456_tma_nolock,libero_spatial,4,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,126,True,0,84d1242554782952,-1,236608,PASS
p8_libero_spatial_t04_e456_untargeted_ce,libero_spatial,4,456,UNTARGETED_CE,False,untargeted_clean_token_ce,126,True,0,84d1242554782952,-1,236358,PASS
p8_libero_spatial_t05_e123_clean,libero_spatial,5,123,CLEAN,False,,400,False,0,84d1242554782952,-1,743462,PASS
p8_libero_spatial_t05_e123_prefix_armlock,libero_spatial,5,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,776641,PASS
p8_libero_spatial_t05_e123_prefix_nolock,libero_spatial,5,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,769025,PASS
p8_libero_spatial_t05_e123_random,libero_spatial,5,123,RANDOM,False,,400,False,0,84d1242554782952,-1,749401,PASS
p8_libero_spatial_t05_e123_tma_armlock,libero_spatial,5,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,763851,PASS
p8_libero_spatial_t05_e123_tma_nolock,libero_spatial,5,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,761439,PASS
p8_libero_spatial_t05_e123_untargeted_ce,libero_spatial,5,123,UNTARGETED_CE,False,untargeted_clean_token_ce,400,False,0,84d1242554782952,-1,758935,PASS
p8_libero_spatial_t05_e42_clean,libero_spatial,5,42,CLEAN,False,,400,False,0,84d1242554782952,-1,747999,PASS
p8_libero_spatial_t05_e42_prefix_armlock,libero_spatial,5,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,764266,PASS
p8_libero_spatial_t05_e42_prefix_nolock,libero_spatial,5,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,767204,PASS
p8_libero_spatial_t05_e42_random,libero_spatial,5,42,RANDOM,False,,400,False,0,84d1242554782952,-1,745809,PASS
p8_libero_spatial_t05_e42_tma_armlock,libero_spatial,5,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,759475,PASS
p8_libero_spatial_t05_e42_tma_nolock,libero_spatial,5,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,761625,PASS
p8_libero_spatial_t05_e42_untargeted_ce,libero_spatial,5,42,UNTARGETED_CE,False,untargeted_clean_token_ce,400,False,0,84d1242554782952,-1,754165,PASS
p8_libero_spatial_t05_e456_clean,libero_spatial,5,456,CLEAN,False,,400,False,0,84d1242554782952,-1,760041,PASS
p8_libero_spatial_t05_e456_prefix_armlock,libero_spatial,5,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,86,True,0,84d1242554782952,-1,162566,PASS
p8_libero_spatial_t05_e456_prefix_nolock,libero_spatial,5,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,86,True,0,84d1242554782952,-1,162596,PASS
p8_libero_spatial_t05_e456_random,libero_spatial,5,456,RANDOM,False,,85,True,0,84d1242554782952,-1,155889,PASS
p8_libero_spatial_t05_e456_tma_armlock,libero_spatial,5,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,88,True,0,84d1242554782952,-1,163884,PASS
p8_libero_spatial_t05_e456_tma_nolock,libero_spatial,5,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,90,True,0,84d1242554782952,-1,167543,PASS
p8_libero_spatial_t05_e456_untargeted_ce,libero_spatial,5,456,UNTARGETED_CE,False,untargeted_clean_token_ce,151,True,0,84d1242554782952,-1,282574,PASS
p8_libero_spatial_t06_e123_clean,libero_spatial,6,123,CLEAN,False,,101,True,0,84d1242554782952,-1,187707,PASS
p8_libero_spatial_t06_e123_prefix_armlock,libero_spatial,6,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,101,True,0,84d1242554782952,-1,193960,PASS
p8_libero_spatial_t06_e123_prefix_nolock,libero_spatial,6,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,101,True,0,84d1242554782952,-1,193964,PASS
p8_libero_spatial_t06_e123_random,libero_spatial,6,123,RANDOM,False,,101,True,0,84d1242554782952,-1,188301,PASS
p8_libero_spatial_t06_e123_tma_armlock,libero_spatial,6,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,101,True,0,84d1242554782952,-1,190823,PASS
p8_libero_spatial_t06_e123_tma_nolock,libero_spatial,6,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,101,True,0,84d1242554782952,-1,190823,PASS
p8_libero_spatial_t06_e123_untargeted_ce,libero_spatial,6,123,UNTARGETED_CE,False,untargeted_clean_token_ce,101,True,0,84d1242554782952,-1,190629,PASS
p8_libero_spatial_t06_e42_clean,libero_spatial,6,42,CLEAN,False,,400,False,0,84d1242554782952,-1,763991,PASS
p8_libero_spatial_t06_e42_prefix_armlock,libero_spatial,6,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,788820,PASS
p8_libero_spatial_t06_e42_prefix_nolock,libero_spatial,6,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,788814,PASS
p8_libero_spatial_t06_e42_random,libero_spatial,6,42,RANDOM,False,,400,False,0,84d1242554782952,-1,766397,PASS
p8_libero_spatial_t06_e42_tma_armlock,libero_spatial,6,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,776395,PASS
p8_libero_spatial_t06_e42_tma_nolock,libero_spatial,6,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,776402,PASS
p8_libero_spatial_t06_e42_untargeted_ce,libero_spatial,6,42,UNTARGETED_CE,False,untargeted_clean_token_ce,400,False,0,84d1242554782952,-1,760469,PASS
p8_libero_spatial_t06_e456_clean,libero_spatial,6,456,CLEAN,False,,93,True,0,84d1242554782952,-1,172750,PASS
p8_libero_spatial_t06_e456_prefix_armlock,libero_spatial,6,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,93,True,0,84d1242554782952,-1,178530,PASS
p8_libero_spatial_t06_e456_prefix_nolock,libero_spatial,6,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,93,True,0,84d1242554782952,-1,178529,PASS
p8_libero_spatial_t06_e456_random,libero_spatial,6,456,RANDOM,False,,93,True,0,84d1242554782952,-1,173324,PASS
p8_libero_spatial_t06_e456_tma_armlock,libero_spatial,6,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,93,True,0,84d1242554782952,-1,175641,PASS
p8_libero_spatial_t06_e456_tma_nolock,libero_spatial,6,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,93,True,0,84d1242554782952,-1,175634,PASS
p8_libero_spatial_t06_e456_untargeted_ce,libero_spatial,6,456,UNTARGETED_CE,False,untargeted_clean_token_ce,93,True,0,84d1242554782952,-1,175449,PASS
p8_libero_spatial_t07_e123_clean,libero_spatial,7,123,CLEAN,False,,123,True,0,84d1242554782952,-1,223546,PASS
p8_libero_spatial_t07_e123_prefix_armlock,libero_spatial,7,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,115,True,0,84d1242554782952,-1,216514,PASS
p8_libero_spatial_t07_e123_prefix_nolock,libero_spatial,7,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,117,True,0,84d1242554782952,-1,220225,PASS
p8_libero_spatial_t07_e123_random,libero_spatial,7,123,RANDOM,False,,109,True,0,84d1242554782952,-1,199348,PASS
p8_libero_spatial_t07_e123_tma_armlock,libero_spatial,7,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,113,True,0,84d1242554782952,-1,209476,PASS
p8_libero_spatial_t07_e123_tma_nolock,libero_spatial,7,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,114,True,0,84d1242554782952,-1,211419,PASS
p8_libero_spatial_t07_e123_untargeted_ce,libero_spatial,7,123,UNTARGETED_CE,False,untargeted_clean_token_ce,113,True,0,84d1242554782952,-1,209324,PASS
p8_libero_spatial_t07_e42_clean,libero_spatial,7,42,CLEAN,False,,115,True,0,84d1242554782952,-1,209418,PASS
p8_libero_spatial_t07_e42_prefix_armlock,libero_spatial,7,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,109,True,0,84d1242554782952,-1,205487,PASS
p8_libero_spatial_t07_e42_prefix_nolock,libero_spatial,7,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,109,True,0,84d1242554782952,-1,205564,PASS
p8_libero_spatial_t07_e42_random,libero_spatial,7,42,RANDOM,False,,109,True,0,84d1242554782952,-1,199659,PASS
p8_libero_spatial_t07_e42_tma_armlock,libero_spatial,7,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,110,True,0,84d1242554782952,-1,204089,PASS
p8_libero_spatial_t07_e42_tma_nolock,libero_spatial,7,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,110,True,0,84d1242554782952,-1,203799,PASS
p8_libero_spatial_t07_e42_untargeted_ce,libero_spatial,7,42,UNTARGETED_CE,False,untargeted_clean_token_ce,109,True,0,84d1242554782952,-1,201459,PASS
p8_libero_spatial_t07_e456_clean,libero_spatial,7,456,CLEAN,False,,134,True,0,84d1242554782952,-1,244856,PASS
p8_libero_spatial_t07_e456_prefix_armlock,libero_spatial,7,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,133,True,0,84d1242554782952,-1,251143,PASS
p8_libero_spatial_t07_e456_prefix_nolock,libero_spatial,7,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,132,True,0,84d1242554782952,-1,249295,PASS
p8_libero_spatial_t07_e456_random,libero_spatial,7,456,RANDOM,False,,132,True,0,84d1242554782952,-1,241925,PASS
p8_libero_spatial_t07_e456_tma_armlock,libero_spatial,7,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,133,True,0,84d1242554782952,-1,247013,PASS
p8_libero_spatial_t07_e456_tma_nolock,libero_spatial,7,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,153,True,0,84d1242554782952,-1,284483,PASS
p8_libero_spatial_t07_e456_untargeted_ce,libero_spatial,7,456,UNTARGETED_CE,False,untargeted_clean_token_ce,133,True,0,84d1242554782952,-1,246656,PASS
p8_libero_spatial_t08_e123_clean,libero_spatial,8,123,CLEAN,False,,109,True,0,84d1242554782952,-1,199071,PASS
p8_libero_spatial_t08_e123_prefix_armlock,libero_spatial,8,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,136,True,0,84d1242554782952,-1,258630,PASS
p8_libero_spatial_t08_e123_prefix_nolock,libero_spatial,8,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,787064,PASS
p8_libero_spatial_t08_e123_random,libero_spatial,8,123,RANDOM,False,,400,False,0,84d1242554782952,-1,746227,PASS
p8_libero_spatial_t08_e123_tma_armlock,libero_spatial,8,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,107,True,0,84d1242554782952,-1,198942,PASS
p8_libero_spatial_t08_e123_tma_nolock,libero_spatial,8,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,79,True,0,84d1242554782952,-1,147811,PASS
p8_libero_spatial_t08_e123_untargeted_ce,libero_spatial,8,123,UNTARGETED_CE,False,untargeted_clean_token_ce,99,True,0,84d1242554782952,-1,184029,PASS
p8_libero_spatial_t08_e42_clean,libero_spatial,8,42,CLEAN,False,,111,True,0,84d1242554782952,-1,204676,PASS
p8_libero_spatial_t08_e42_prefix_armlock,libero_spatial,8,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,108,True,0,84d1242554782952,-1,206081,PASS
p8_libero_spatial_t08_e42_prefix_nolock,libero_spatial,8,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,106,True,0,84d1242554782952,-1,202424,PASS
p8_libero_spatial_t08_e42_random,libero_spatial,8,42,RANDOM,False,,107,True,0,84d1242554782952,-1,198259,PASS
p8_libero_spatial_t08_e42_tma_armlock,libero_spatial,8,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,115,True,0,84d1242554782952,-1,215135,PASS
p8_libero_spatial_t08_e42_tma_nolock,libero_spatial,8,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,110,True,0,84d1242554782952,-1,206282,PASS
p8_libero_spatial_t08_e42_untargeted_ce,libero_spatial,8,42,UNTARGETED_CE,False,untargeted_clean_token_ce,115,True,0,84d1242554782952,-1,215014,PASS
p8_libero_spatial_t08_e456_clean,libero_spatial,8,456,CLEAN,False,,400,False,0,84d1242554782952,274,694106,PASS
p8_libero_spatial_t08_e456_prefix_armlock,libero_spatial,8,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,772422,PASS
p8_libero_spatial_t08_e456_prefix_nolock,libero_spatial,8,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,10,84d1242554782952,330,749206,PASS
p8_libero_spatial_t08_e456_random,libero_spatial,8,456,RANDOM,False,,400,False,0,84d1242554782952,-1,756758,PASS
p8_libero_spatial_t08_e456_tma_armlock,libero_spatial,8,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,765689,PASS
p8_libero_spatial_t08_e456_tma_nolock,libero_spatial,8,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,761631,PASS
p8_libero_spatial_t08_e456_untargeted_ce,libero_spatial,8,456,UNTARGETED_CE,False,untargeted_clean_token_ce,400,False,0,84d1242554782952,-1,750834,PASS
p8_libero_spatial_t09_e123_clean,libero_spatial,9,123,CLEAN,False,,144,True,0,84d1242554782952,-1,265211,PASS
p8_libero_spatial_t09_e123_prefix_armlock,libero_spatial,9,123,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,142,True,0,84d1242554782952,-1,269990,PASS
p8_libero_spatial_t09_e123_prefix_nolock,libero_spatial,9,123,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,400,False,0,84d1242554782952,-1,789605,PASS
p8_libero_spatial_t09_e123_random,libero_spatial,9,123,RANDOM,False,,145,True,0,84d1242554782952,-1,267541,PASS
p8_libero_spatial_t09_e123_tma_armlock,libero_spatial,9,123,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,400,False,0,84d1242554782952,-1,778549,PASS
p8_libero_spatial_t09_e123_tma_nolock,libero_spatial,9,123,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,144,True,0,84d1242554782952,-1,269523,PASS
p8_libero_spatial_t09_e123_untargeted_ce,libero_spatial,9,123,UNTARGETED_CE,False,untargeted_clean_token_ce,145,True,0,84d1242554782952,-1,270901,PASS
p8_libero_spatial_t09_e42_clean,libero_spatial,9,42,CLEAN,False,,122,True,0,84d1242554782952,-1,223595,PASS
p8_libero_spatial_t09_e42_prefix_armlock,libero_spatial,9,42,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,115,True,0,84d1242554782952,-1,218488,PASS
p8_libero_spatial_t09_e42_prefix_nolock,libero_spatial,9,42,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,122,True,0,84d1242554782952,-1,231154,PASS
p8_libero_spatial_t09_e42_random,libero_spatial,9,42,RANDOM,False,,120,True,0,84d1242554782952,-1,221188,PASS
p8_libero_spatial_t09_e42_tma_armlock,libero_spatial,9,42,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,110,True,0,84d1242554782952,-1,205166,PASS
p8_libero_spatial_t09_e42_tma_nolock,libero_spatial,9,42,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,116,True,0,84d1242554782952,-1,216509,PASS
p8_libero_spatial_t09_e42_untargeted_ce,libero_spatial,9,42,UNTARGETED_CE,False,untargeted_clean_token_ce,113,True,0,84d1242554782952,-1,210784,PASS
p8_libero_spatial_t09_e456_clean,libero_spatial,9,456,CLEAN,False,,127,True,0,84d1242554782952,-1,232767,PASS
p8_libero_spatial_t09_e456_prefix_armlock,libero_spatial,9,456,PREFIX_ARMLOCK,True,autoregressive_prefix_gripper_target_token_logratio_arm_v3,124,True,0,84d1242554782952,-1,235101,PASS
p8_libero_spatial_t09_e456_prefix_nolock,libero_spatial,9,456,PREFIX_NOLOCK,False,autoregressive_prefix_gripper_target_token_logratio_arm_v3,113,True,0,84d1242554782952,-1,214394,PASS
p8_libero_spatial_t09_e456_random,libero_spatial,9,456,RANDOM,False,,113,True,0,84d1242554782952,-1,208056,PASS
p8_libero_spatial_t09_e456_tma_armlock,libero_spatial,9,456,TMA_ARMLOCK,True,vanilla_tma_gripper_open_ce,113,True,0,84d1242554782952,-1,210877,PASS
p8_libero_spatial_t09_e456_tma_nolock,libero_spatial,9,456,TMA_NOLOCK,False,vanilla_tma_gripper_open_ce,114,True,0,84d1242554782952,-1,212748,PASS
p8_libero_spatial_t09_e456_untargeted_ce,libero_spatial,9,456,UNTARGETED_CE,False,untargeted_clean_token_ce,114,True,0,84d1242554782952,-1,212482,PASS
