episode_path,root_path,directory_mtime,file_count,total_size_bytes,sentinel_files,possible_suite,suite_source,suite_confidence,possible_condition,condition_source,condition_confidence,is_active_or_growing,active_status,is_partial,manifest_attack_enabled,manifest_vis_enabled,manifest_rand_enabled,summary_vis_or_rand_run,suite,condition,tier,usable_clean_denominator,usable_detector_transfer_analysis,usable_teacher_relabeling,usable_visual_feature_extraction,usable_visual_replay,usable_video_manual_audit,usable_same_schema_comparison_with_6379397,task_idx,task_name,instruction,state_id,eval_seed,source_commit,runner,model_path,unnorm_key,detector_checkpoint_sha,detector_dataset_sha,cuda_visible_devices,python,task_success,n_steps,max_steps,invalid_feature_steps,first_valid_step,mlp_triggered,mlp_emit_step,telemetry_rows,step_sequence_continuous,attack_this_true_count,features_25d_columns_complete,features_25d_finite_all_rows,detector_fields_complete,step_core_complete,visual_frames_npz,frame_index_csv,raw_video_available,overlay_video_available,sim_state_complete,sim_state_arrays,privileged_fields_present,privileged_valid,teacher_abstain,teacher_label_count,artifact_sealed,same_schema_commit_6379397,legacy_compatible_but_not_same_freeze,step_jsonl_rows,episode_jsonl_rows,npz_member_count
/data/liuyu/outputs/vis_to_gripper_debug_bowl_plate_20260522/runs/visdebug_bowlplate_earlier_long_window_command_open_strength_1.00,/data/liuyu/outputs,2026-05-22T11:39:39.412192,5,890521,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/butter_s2_shadow_attempt1,/data/liuyu/outputs,2026-06-16T19:28:01.089929,12,96783,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/alphabet_soup_s2_reference_attempt1,/data/liuyu/outputs,2026-06-16T19:10:26.473902,12,61194,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/bbq_sauce_s27_shadow_attempt1,/data/liuyu/outputs,2026-06-16T19:21:08.069918,12,79188,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/orange_juice_s8_reference_attempt1,/data/liuyu/outputs,2026-06-16T19:30:36.157933,12,47875,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/tomato_sauce_s2_shadow_attempt1,/data/liuyu/outputs,2026-06-16T19:40:32.033949,12,102495,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/orange_juice_s8_shadow_attempt1,/data/liuyu/outputs,2026-06-16T19:33:20.337938,12,68821,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/alphabet_soup_s2_shadow_attempt1,/data/liuyu/outputs,2026-06-16T19:13:47.285907,12,89597,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/tomato_sauce_s2_reference_attempt1,/data/liuyu/outputs,2026-06-16T19:36:57.597943,12,70309,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/butter_s2_reference_attempt1,/data/liuyu/outputs,2026-06-16T19:24:32.965924,12,65523,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/l12_sidecar_smoke/bbq_sauce_s27_reference_attempt1,/data/liuyu/outputs,2026-06-16T19:18:16.289914,12,54637,episode_manifest.json,,unresolved,NONE,,unresolved,NONE,False,,True,,,,,,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/salad_dressing_s19_shadow_attempt1,/data/liuyu/outputs,2026-06-15T20:04:55.709311,12,54716,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/tomato_sauce_s6_shadow_attempt1,/data/liuyu/outputs,2026-06-15T20:18:50.905333,12,64418,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/salad_dressing_s19_reference_attempt1,/data/liuyu/outputs,2026-06-15T20:02:07.661306,12,53713,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/milk_s23_reference_attempt1,/data/liuyu/outputs,2026-06-15T19:54:51.185295,12,88245,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/milk_s23_shadow_attempt1,/data/liuyu/outputs,2026-06-15T19:59:17.493302,12,90393,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/tomato_sauce_s6_reference_attempt1,/data/liuyu/outputs,2026-06-15T20:15:25.749327,12,63276,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/bbq_sauce_s36_shadow_attempt1,/data/liuyu/outputs,2026-06-15T20:12:09.877322,12,69668,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/d4_3a_canary_e70507f_cleanroot_r1/bbq_sauce_s36_reference_attempt1,/data/liuyu/outputs,2026-06-15T20:08:38.509316,12,68929,episode_manifest.json,,unresolved,NONE,CLEAN,path_heuristic,LOW,False,,True,,,,,,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state4_VIS_current_same_window,/data/liuyu/outputs,2026-05-22T18:34:39.888707,5,691253,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state5_VIS_current_same_window,/data/liuyu/outputs,2026-05-22T18:34:45.156707,5,577536,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state9_clean_repeat,/data/liuyu/outputs,2026-05-22T18:24:31.180694,5,632925,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state5_random_same_window,/data/liuyu/outputs,2026-05-22T18:17:40.852686,5,540634,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state9_random_same_window,/data/liuyu/outputs,2026-05-22T18:26:24.380697,5,648852,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state4_clean_repeat,/data/liuyu/outputs,2026-05-22T18:16:13.780684,5,631051,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state3_command_open_0.75_same_window,/data/liuyu/outputs,2026-05-22T18:19:22.356688,5,527631,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state4_best_VIS_gripper_targeted_stronger_same_window,/data/liuyu/outputs,2026-05-22T18:44:08.380719,5,2952884,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state9_best_VIS_gripper_targeted_stronger_same_window,/data/liuyu/outputs,2026-05-22T19:05:32.096745,5,2976123,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state4_VIS_gripper_open_region_ce_same_window,/data/liuyu/outputs,2026-05-22T18:52:08.360729,5,2952517,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state4_command_open_0.75_same_window,/data/liuyu/outputs,2026-05-22T18:22:41.924692,5,2932636,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state8_command_open_0.75_same_window,/data/liuyu/outputs,2026-05-22T18:27:50.904699,5,512691,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state9_VIS_current_same_window,/data/liuyu/outputs,2026-05-22T18:55:52.320733,5,671272,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state3_random_same_window,/data/liuyu/outputs,2026-05-22T18:17:57.868686,5,591462,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state5_clean_repeat,/data/liuyu/outputs,2026-05-22T18:16:03.404684,5,539736,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state3_clean_repeat,/data/liuyu/outputs,2026-05-22T18:16:13.716684,5,604119,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state7_random_same_window,/data/liuyu/outputs,2026-05-22T18:26:21.656697,5,569949,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state9_command_open_0.75_same_window,/data/liuyu/outputs,2026-05-22T18:31:15.400703,5,2949032,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state8_clean_repeat,/data/liuyu/outputs,2026-05-22T18:24:30.876694,5,560653,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state4_random_same_window,/data/liuyu/outputs,2026-05-22T18:17:58.304686,5,625679,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state5_command_open_0.75_same_window,/data/liuyu/outputs,2026-05-22T18:22:22.092692,5,2946149,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state5_best_VIS_gripper_targeted_stronger_same_window,/data/liuyu/outputs,2026-05-22T18:44:06.340719,5,2959265,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state7_command_open_0.75_same_window,/data/liuyu/outputs,2026-05-22T18:27:52.368699,5,505624,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state9_VIS_gripper_open_region_ce_same_window,/data/liuyu/outputs,2026-05-22T19:14:16.652756,5,2954652,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state5_VIS_gripper_open_region_ce_same_window,/data/liuyu/outputs,2026-05-22T18:52:21.056729,5,2951150,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state8_random_same_window,/data/liuyu/outputs,2026-05-22T18:26:16.008697,5,569310,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/bowl_plate_state_specific_autowindow_gated_diag_20260522/runs/bowl_plate_state7_clean_repeat,/data/liuyu/outputs,2026-05-22T18:24:31.524694,5,612058,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_goal,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_goal_open_the_top_drawer_and_put_the_bowl_inside_state0_viscurrent,/data/liuyu/outputs,2026-05-22T11:01:23.920144,5,1331971,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_goal_open_the_top_drawer_and_put_the_bowl_inside_state0_randomwin,/data/liuyu/outputs,2026-05-22T10:57:21.680139,5,1237407,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_goal_put_the_bowl_on_the_plate_state0_visstrong,/data/liuyu/outputs,2026-05-22T11:03:53.596147,5,637353,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_goal_put_the_bowl_on_the_plate_state0_randomwin,/data/liuyu/outputs,2026-05-22T10:57:30.576139,5,614996,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_l10_kitchen_scene8_put_both_moka_pots_on_the_stove_state0_viscurrent,/data/liuyu/outputs,2026-05-22T11:07:28.192152,5,3132249,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_10,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_l10_kitchen_scene8_put_both_moka_pots_on_the_stove_state0_cleanrepeat,/data/liuyu/outputs,2026-05-22T10:58:34.584141,5,3132051,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,CLEAN,path_heuristic,LOW,False,,True,,,,,libero_10,CLEAN,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_goal_open_the_top_drawer_and_put_the_bowl_inside_state0_visstrong,/data/liuyu/outputs,2026-05-22T11:03:57.636147,5,1281683,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,NON_CLEAN_OR_ATTACK,path_heuristic,LOW,False,,True,,,,,libero_goal,NON_CLEAN_OR_ATTACK,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_l10_kitchen_scene8_put_both_moka_pots_on_the_stove_state0_cmdopenub,/data/liuyu/outputs,2026-05-22T11:12:05.236157,5,3101802,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_10,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_10,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/data/liuyu/outputs/libero_primary4_mechanism_diagnostic_20260522/runs/diag_primary4_goal_open_the_top_drawer_and_put_the_bowl_inside_state0_cmdopenub,/data/liuyu/outputs,2026-05-22T11:06:14.912150,5,1189442,episode_records.jsonl|run_manifest.json|step_records.jsonl,libero_goal,summary,HIGH,,unresolved,NONE,False,,True,,,,,libero_goal,CONDITION_UNVERIFIED,TIER_X_REJECTED,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
