old_requested_task,corrected_actual_task,state_id,window_start,window_end,condition,attack_seed,env_seed,decoded_open_count,max_open_streak,qpos_pos_area,qpos_neg_area,qpos_baseline,infra_status,old_pair_id,summary_path,trace_path,relabel_source
unknown,unknown,0,75,85,random_linf,5,0,7,0,0,0,0,ok,conf_B2_milk_w75_85,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_random_linf_job702605.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_random_linf_job702605.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,75,85,vis_pgd,5,0,8,0,0,0,0,ok,conf_B2_milk_w75_85,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_vis_pgd_job702604.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_vis_pgd_job702604.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,75,85,random_linf,6,0,6,0,0,0,0,ok,conf_B2_milk_w75_85,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_random_linf_job702607.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_random_linf_job702607.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,75,85,vis_pgd,6,0,7,0,0,0,0,ok,conf_B2_milk_w75_85,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_vis_pgd_job702606.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_vis_pgd_job702606.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,random_linf,5,0,3,0,0,0,0,ok,conf_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_random_linf_job701005.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_random_linf_job701005.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,random_linf,5,0,6,0,0,0,0,ok,conf_C1_milk_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_random_linf_job704501.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_random_linf_job704501.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,vis_pgd,5,0,8,0,0,0,0,ok,conf_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_vis_pgd_job701004.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_vis_pgd_job701004.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,vis_pgd,5,0,6,0,0,0,0,ok,conf_C1_milk_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_vis_pgd_job704500.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_vis_pgd_job704500.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,random_linf,6,0,3,0,0,0,0,ok,conf_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_random_linf_job701007.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_random_linf_job701007.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,random_linf,6,0,6,0,0,0,0,ok,conf_C1_milk_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_random_linf_job704503.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_random_linf_job704503.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,vis_pgd,6,0,8,0,0,0,0,ok,conf_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_vis_pgd_job701006.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_vis_pgd_job701006.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,vis_pgd,6,0,9,0,0,0,0,ok,conf_C1_milk_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_milk_vis_pgd_job704502.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_milk_vis_pgd_job704502.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,random_linf,7,0,4,0,0,0,0,ok,rob_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_butter_random_linf_job704105.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_butter_random_linf_job704105.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,vis_pgd,7,0,8,0,0,0,0,ok,rob_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_butter_vis_pgd_job704104.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_butter_vis_pgd_job704104.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,random_linf,8,0,3,0,0,0,0,ok,rob_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_butter_random_linf_job704107.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_butter_random_linf_job704107.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,80,90,vis_pgd,8,0,8,0,0,0,0,ok,rob_A2_butter_w80_90,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_butter_vis_pgd_job704106.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_butter_vis_pgd_job704106.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,85,95,random_linf,5,0,0,0,0,0,0,ok,conf_B3_cream_w85_95,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_cream_cheese_random_linf_job702609.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_cream_cheese_random_linf_job702609.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,85,95,vis_pgd,5,0,1,0,0,0,0,ok,conf_B3_cream_w85_95,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_cream_cheese_vis_pgd_job702608.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_cream_cheese_vis_pgd_job702608.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,85,95,random_linf,6,0,0,0,0,0,0,ok,conf_B3_cream_w85_95,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_cream_cheese_random_linf_job702611.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_cream_cheese_random_linf_job702611.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,85,95,vis_pgd,6,0,0,0,0,0,0,ok,conf_B3_cream_w85_95,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_cream_cheese_vis_pgd_job702610.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_cream_cheese_vis_pgd_job702610.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,90,100,random_linf,0,0,11,0,0,0,0,ok,k5c_smoke_rand_butter1_s0_w90_100_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_random_linf_job520901.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_random_linf_job520901.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,90,100,vis_pgd,0,0,10,0,0,0,0,ok,k5c_smoke_rand_butter1_s0_w90_100_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_vis_pgd_job520900.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_vis_pgd_job520900.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,90,100,random_linf,1,0,11,0,0,0,0,ok,k5c_smoke_rand_butter1_s0_w90_100_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_random_linf_job520903.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_random_linf_job520903.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,90,100,vis_pgd,1,0,10,0,0,0,0,ok,k5c_smoke_rand_butter1_s0_w90_100_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_vis_pgd_job520902.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_vis_pgd_job520902.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,95,105,random_linf,5,0,5,0,0,0,0,ok,conf_C2_butter_w95_105,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_random_linf_job704505.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_random_linf_job704505.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,95,105,vis_pgd,5,0,3,0,0,0,0,ok,conf_C2_butter_w95_105,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_vis_pgd_job704504.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_vis_pgd_job704504.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,95,105,random_linf,6,0,5,0,0,0,0,ok,conf_C2_butter_w95_105,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_random_linf_job704507.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_random_linf_job704507.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,95,105,vis_pgd,6,0,8,0,0,0,0,ok,conf_C2_butter_w95_105,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_butter_vis_pgd_job704506.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_butter_vis_pgd_job704506.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,115,125,random_linf,5,2,11,0,0,0,0,ok,conf_C4_tomato_w115_125,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_random_linf_job704513.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_random_linf_job704513.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,115,125,vis_pgd,5,2,1,0,0,0,0,ok,conf_C4_tomato_w115_125,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_vis_pgd_job704512.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_vis_pgd_job704512.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,115,125,random_linf,6,2,11,0,0,0,0,ok,conf_C4_tomato_w115_125,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_random_linf_job704515.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_random_linf_job704515.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,115,125,vis_pgd,6,2,7,0,0,0,0,ok,conf_C4_tomato_w115_125,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_vis_pgd_job704514.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_vis_pgd_job704514.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,135,145,random_linf,0,0,9,0,0,0,0,ok,k5c_smoke_phys_butter_s0_w135_145_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_random_linf_job520905.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_random_linf_job520905.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,135,145,vis_pgd,0,0,8,0,0,0,0,ok,k5c_smoke_phys_butter_s0_w135_145_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_vis_pgd_job520904.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_vis_pgd_job520904.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,135,145,random_linf,1,0,7,0,0,0,0,ok,k5c_smoke_phys_butter_s0_w135_145_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_random_linf_job520907.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_random_linf_job520907.csv,inferred_from_verified_task_order_mapping
unknown,unknown,0,135,145,vis_pgd,1,0,8,0,0,0,0,ok,k5c_smoke_phys_butter_s0_w135_145_env0,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/summary_butter_vis_pgd_job520906.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/k5c_smoke/trace_butter_vis_pgd_job520906.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,random_linf,5,2,2,0,0,0,0,ok,conf_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_random_linf_job701013.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_random_linf_job701013.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,vis_pgd,5,2,8,0,0,0,0,ok,conf_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_vis_pgd_job701012.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_vis_pgd_job701012.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,random_linf,6,2,1,0,0,0,0,ok,conf_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_random_linf_job701015.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_random_linf_job701015.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,vis_pgd,6,2,8,0,0,0,0,ok,conf_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/summary_tomato_sauce_vis_pgd_job701014.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_confirmation/trace_tomato_sauce_vis_pgd_job701014.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,random_linf,7,2,2,0,0,0,0,ok,rob_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_tomato_sauce_random_linf_job704265.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_tomato_sauce_random_linf_job704265.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,vis_pgd,7,2,7,0,0,0,0,ok,rob_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_tomato_sauce_vis_pgd_job704264.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_tomato_sauce_vis_pgd_job704264.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,random_linf,8,2,1,0,0,0,0,ok,rob_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_tomato_sauce_random_linf_job704267.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_tomato_sauce_random_linf_job704267.csv,inferred_from_verified_task_order_mapping
unknown,unknown,2,150,160,vis_pgd,8,2,8,0,0,0,0,ok,rob_A4_tomato_w150_160,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/summary_tomato_sauce_vis_pgd_job704266.json,/data/liuyu/outputs/stageb_v1_1_k5c_targeted_expansion_rc1a_ca3a97e/pipeline_v0_3_robustness_seed78/trace_tomato_sauce_vis_pgd_job704266.csv,inferred_from_verified_task_order_mapping
