artifact_path,artifact_type,file_name,file_size,modified_time,detected_stage,detected_runner_family,task,actual_task_key,state_id,window_start,window_end,condition,seed,attack_seed,random_control_seed,job_id,git_commit,center_crop,libero_preprocess_backend,postprocess_gripper,success_metric,full_episode,max_steps,video_dir,num_frames,first_frame,last_frame,source_confidence,notes
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_libero10_living_room_scene6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state5_seed1_clean.log.tail.txt,txt,slot01_table1_libero10_living_room_scene6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate_state5_seed1_clean.log.tail.txt,5338,2026-05-22T02:49:14.131533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state0_seed1_clean.log.tail.txt,txt,slot26_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state0_seed1_clean.log.tail.txt,5112,2026-05-22T02:49:14.143533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state4_seed1_clean.log.tail.txt,txt,slot45_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state4_seed1_clean.log.tail.txt,5112,2026-05-22T02:49:14.155533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state6_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state6_seed1_clean.log.tail.txt,5140,2026-05-22T02:49:14.123533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state1_seed1_clean.log.tail.txt,txt,slot26_table1_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state1_seed1_clean.log.tail.txt,5203,2026-05-22T02:49:14.123533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_libero10_living_room_scene5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state7_seed1_clean.log.tail.txt,txt,slot01_table1_libero10_living_room_scene5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state7_seed1_clean.log.tail.txt,5338,2026-05-22T02:49:14.115533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_spatial_pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,txt,slot45_table1_spatial_pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,5083,2026-05-22T02:49:14.155533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_state6_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_study_scene1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy_state6_seed1_clean.log.tail.txt,5182,2026-05-22T02:49:14.115533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_object_pick_up_the_butter_and_place_it_in_the_basket_state2_seed1_clean.log.tail.txt,txt,slot26_table1_object_pick_up_the_butter_and_place_it_in_the_basket_state2_seed1_clean.log.tail.txt,4972,2026-05-22T02:49:14.135533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_goal_put_the_wine_bottle_on_top_of_the_cabinet_state4_seed1_clean.log.tail.txt,txt,slot45_table1_goal_put_the_wine_bottle_on_top_of_the_cabinet_state4_seed1_clean.log.tail.txt,4935,2026-05-22T02:49:14.115533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_goal_put_the_bowl_on_top_of_the_cabinet_state2_seed1_clean.log.tail.txt,txt,slot45_table1_goal_put_the_bowl_on_top_of_the_cabinet_state2_seed1_clean.log.tail.txt,4894,2026-05-22T02:49:14.123533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state7_seed1_clean.log.tail.txt,txt,slot26_table1_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state7_seed1_clean.log.tail.txt,5020,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_goal_put_the_wine_bottle_on_the_rack_state1_seed1_clean.log.tail.txt,txt,slot26_table1_goal_put_the_wine_bottle_on_the_rack_state1_seed1_clean.log.tail.txt,4870,2026-05-22T02:49:14.115533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state0_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state0_seed1_clean.log.tail.txt,4984,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,txt,slot01_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,5112,2026-05-22T02:49:14.127533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_goal_push_the_plate_to_the_front_of_the_stove_state3_seed1_clean.log.tail.txt,txt,slot01_table1_goal_push_the_plate_to_the_front_of_the_stove_state3_seed1_clean.log.tail.txt,4930,2026-05-22T02:49:14.119533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state4_seed1_clean.log.tail.txt,txt,slot01_table1_object_pick_up_the_alphabet_soup_and_place_it_in_the_basket_state4_seed1_clean.log.tail.txt,5014,2026-05-22T02:49:14.143533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_object_pick_up_the_cream_cheese_and_place_it_in_the_basket_state5_seed1_clean.log.tail.txt,txt,slot26_table1_object_pick_up_the_cream_cheese_and_place_it_in_the_basket_state5_seed1_clean.log.tail.txt,5008,2026-05-22T02:49:14.139533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_spatial_pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,txt,slot26_table1_spatial_pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,5112,2026-05-22T02:49:14.119533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state7_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state7_seed1_clean.log.tail.txt,5194,2026-05-22T02:49:14.155533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_libero10_living_room_scene1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state8_seed1_clean.log.tail.txt,txt,slot01_table1_libero10_living_room_scene1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state8_seed1_clean.log.tail.txt,5212,2026-05-22T02:49:14.135533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_goal_put_the_bowl_on_the_plate_state7_seed1_clean.log.tail.txt,txt,slot01_table1_goal_put_the_bowl_on_the_plate_state7_seed1_clean.log.tail.txt,4839,2026-05-22T02:49:14.147533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,txt,slot01_table1_spatial_pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,5137,2026-05-22T02:49:14.143533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_libero10_living_room_scene5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state4_seed1_clean.log.tail.txt,txt,slot26_table1_libero10_living_room_scene5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate_state4_seed1_clean.log.tail.txt,5344,2026-05-22T02:49:14.127533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,txt,slot45_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,4966,2026-05-22T02:49:14.155533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state9_seed1_clean.log.tail.txt,txt,slot01_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state9_seed1_clean.log.tail.txt,5107,2026-05-22T02:49:14.159533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state2_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_kitchen_scene8_put_both_moka_pots_on_the_stove_state2_seed1_clean.log.tail.txt,4978,2026-05-22T02:49:14.143533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_goal_put_the_bowl_on_the_plate_state9_seed1_clean.log.tail.txt,txt,slot01_table1_goal_put_the_bowl_on_the_plate_state9_seed1_clean.log.tail.txt,4839,2026-05-22T02:49:14.143533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_state6_seed1_clean.log.tail.txt,txt,slot01_table1_spatial_pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate_state6_seed1_clean.log.tail.txt,5094,2026-05-22T02:49:14.135533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_state0_seed1_clean.log.tail.txt,txt,slot45_table1_object_pick_up_the_chocolate_pudding_and_place_it_in_the_basket_state0_seed1_clean.log.tail.txt,5038,2026-05-22T02:49:14.131533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_spatial_pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_state9_seed1_clean.log.tail.txt,txt,slot45_table1_spatial_pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_state9_seed1_clean.log.tail.txt,5113,2026-05-22T02:49:14.159533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_goal_put_the_bowl_on_the_stove_state6_seed1_clean.log.tail.txt,txt,slot45_table1_goal_put_the_bowl_on_the_stove_state6_seed1_clean.log.tail.txt,4840,2026-05-22T02:49:14.131533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_goal_push_the_plate_to_the_front_of_the_stove_state1_seed1_clean.log.tail.txt,txt,slot01_table1_goal_push_the_plate_to_the_front_of_the_stove_state1_seed1_clean.log.tail.txt,4930,2026-05-22T02:49:14.127533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_goal_put_the_bowl_on_the_plate_state4_seed1_clean.log.tail.txt,txt,slot45_table1_goal_put_the_bowl_on_the_plate_state4_seed1_clean.log.tail.txt,4839,2026-05-22T02:49:14.139533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_libero10_kitchen_scene3_turn_on_the_stove_and_put_the_moka_pot_on_it_state5_seed1_clean.log.tail.txt,txt,slot26_table1_libero10_kitchen_scene3_turn_on_the_stove_and_put_the_moka_pot_on_it_state5_seed1_clean.log.tail.txt,5062,2026-05-22T02:49:14.159533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state0_seed1_clean.log.tail.txt,txt,slot26_table1_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state0_seed1_clean.log.tail.txt,5208,2026-05-22T02:49:14.143533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_object_pick_up_the_orange_juice_and_place_it_in_the_basket_state4_seed1_clean.log.tail.txt,txt,slot01_table1_object_pick_up_the_orange_juice_and_place_it_in_the_basket_state4_seed1_clean.log.tail.txt,5014,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state5_seed1_clean.log.tail.txt,txt,slot01_table1_libero10_kitchen_scene6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it_state5_seed1_clean.log.tail.txt,5146,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_object_pick_up_the_cream_cheese_and_place_it_in_the_basket_state0_seed1_clean.log.tail.txt,txt,slot01_table1_object_pick_up_the_cream_cheese_and_place_it_in_the_basket_state0_seed1_clean.log.tail.txt,5014,2026-05-22T02:49:14.123533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_object_pick_up_the_tomato_sauce_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,txt,slot01_table1_object_pick_up_the_tomato_sauce_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,5014,2026-05-22T02:49:14.127533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state0_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state0_seed1_clean.log.tail.txt,5200,2026-05-22T02:49:14.147533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_goal_open_the_top_drawer_and_put_the_bowl_inside_state9_seed1_clean.log.tail.txt,txt,slot26_table1_goal_open_the_top_drawer_and_put_the_bowl_inside_state9_seed1_clean.log.tail.txt,4943,2026-05-22T02:49:14.139533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,txt,slot45_table1_spatial_pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate_state3_seed1_clean.log.tail.txt,5208,2026-05-22T02:49:14.151533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_object_pick_up_the_ketchup_and_place_it_in_the_basket_state4_seed1_clean.log.tail.txt,txt,slot45_table1_object_pick_up_the_ketchup_and_place_it_in_the_basket_state4_seed1_clean.log.tail.txt,4984,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_goal_push_the_plate_to_the_front_of_the_stove_state2_seed1_clean.log.tail.txt,txt,slot45_table1_goal_push_the_plate_to_the_front_of_the_stove_state2_seed1_clean.log.tail.txt,4930,2026-05-22T02:49:14.123533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_goal_put_the_bowl_on_top_of_the_cabinet_state0_seed1_clean.log.tail.txt,txt,slot26_table1_goal_put_the_bowl_on_top_of_the_cabinet_state0_seed1_clean.log.tail.txt,4893,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_object_pick_up_the_tomato_sauce_and_place_it_in_the_basket_state1_seed1_clean.log.tail.txt,txt,slot01_table1_object_pick_up_the_tomato_sauce_and_place_it_in_the_basket_state1_seed1_clean.log.tail.txt,5014,2026-05-22T02:49:14.159533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_object_pick_up_the_ketchup_and_place_it_in_the_basket_state1_seed1_clean.log.tail.txt,txt,slot26_table1_object_pick_up_the_ketchup_and_place_it_in_the_basket_state1_seed1_clean.log.tail.txt,4984,2026-05-22T02:49:14.151533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_object_pick_up_the_cream_cheese_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,txt,slot01_table1_object_pick_up_the_cream_cheese_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,5014,2026-05-22T02:49:14.127533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_libero10_living_room_scene1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state7_seed1_clean.log.tail.txt,txt,slot01_table1_libero10_living_room_scene1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_state7_seed1_clean.log.tail.txt,5212,2026-05-22T02:49:14.159533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_spatial_pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_state9_seed1_clean.log.tail.txt,txt,slot01_table1_spatial_pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_state9_seed1_clean.log.tail.txt,5245,2026-05-22T02:49:14.159533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot45_table1_libero10_kitchen_scene3_turn_on_the_stove_and_put_the_moka_pot_on_it_state1_seed1_clean.log.tail.txt,txt,slot45_table1_libero10_kitchen_scene3_turn_on_the_stove_and_put_the_moka_pot_on_it_state1_seed1_clean.log.tail.txt,5062,2026-05-22T02:49:14.163533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,txt,slot26_table1_object_pick_up_the_bbq_sauce_and_place_it_in_the_basket_state6_seed1_clean.log.tail.txt,4991,2026-05-22T02:49:14.127533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state3_seed1_clean.log.tail.txt,txt,slot26_table1_object_pick_up_the_milk_and_place_it_in_the_basket_state3_seed1_clean.log.tail.txt,4966,2026-05-22T02:49:14.139533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean.log.tail.txt,txt,slot26_table1_goal_put_the_wine_bottle_on_the_rack_state0_seed1_clean.log.tail.txt,4876,2026-05-22T02:49:14.151533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot01_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state4_seed1_clean.log.tail.txt,txt,slot01_table1_libero10_kitchen_scene4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it_state4_seed1_clean.log.tail.txt,5200,2026-05-22T02:49:14.147533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26.stdout.log.tail.txt,txt,slot26.stdout.log.tail.txt,1,2026-05-22T02:49:14.143533,,,,,,,,,,,,,,,,,,True,,,,,,low,
/data/liuyu/outputs/libero_full4_clean_table1_10state_20260521_official_assets_gpu014526/export/full4_clean_table1_10state_official_assets_export_20260521/logs/slot26_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state8_seed1_clean.log.tail.txt,txt,slot26_table1_spatial_pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate_state8_seed1_clean.log.tail.txt,5113,2026-05-22T02:49:14.147533,,,,,,,,clean,,,,,,,,,,True,,,,,,low,
