episode_id,task_key,state_id,split,window_start,window_end,actual_window_len,T_gform,relative_lead,candidate_source,delay,clean_open_count,clean_open_ratio,raw_gripper_mean,qpos_start,qpos_end,qpos_min,qpos_max,qpos_delta_abs,qpos_opening_proxy,qpos_velocity_mean,eef_speed_mean,eef_speed_max,eef_displacement,eef_z_delta,dist_to_T_open_onset,dist_to_T_qpos_motion,dist_to_T_qpos_min,dist_to_T_qpos_stable,dist_to_T_eef_slowdown,dist_to_T_done,phase_bin_proxy,phase_bin_reason,phase_bin_confidence,notes,VIS_OPEN,qpos_opening_delta,VIS_done,denominator_status,claim_usable,taxonomy,provenance_status
obj100_butter_butter_s6,butter,6,test,7,24,18,84,-77,negative_delay_sweep,-50,0,0.0,0.9961,0.038934,0.039395,0.038934,0.039395,0.000461,0.0,2.7e-05,0.385817,0.626553,0.13167,0.001773,-46,-49,-77,-79,-21,-218,approach_far_closed_proxy,ws<T_gform-40(44),high,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,17,34,18,84,-67,negative_delay_sweep,-40,0,0.0,0.9961,0.039262,0.039593,0.039262,0.039593,0.000331,0.0,1.9e-05,0.24318,0.523391,0.142715,-0.003403,-36,-39,-67,-69,-11,-208,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[16,36)",medium,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,22,39,18,84,-62,negative_delay_sweep,-35,0,0.0,0.9961,0.03936,0.039673,0.03936,0.039673,0.000314,0.0,1.8e-05,0.123812,0.403985,0.128833,-0.006434,-31,-34,-62,-64,-6,-203,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[16,36)",medium,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,27,44,18,84,-57,negative_delay_sweep,-30,0,0.0,0.9961,0.039447,0.039737,0.039447,0.039737,0.00029,0.0,1.7e-05,0.094704,0.264411,0.14956,-0.006724,-26,-29,-57,-59,-1,-198,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[16,36)",medium,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,32,49,18,84,-52,negative_delay_sweep,-25,0,0.0,0.9961,0.039555,0.039786,0.039555,0.039786,0.00023,0.0,1.4e-05,0.173585,0.535823,0.185434,-0.00682,-21,-24,-52,-54,4,-193,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[16,36)",medium,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,37,54,18,84,-47,negative_delay_sweep,-20,2,0.1111,0.8854,0.03964,0.039428,0.039428,0.039823,0.000395,0.000212,3.4e-05,0.250627,0.535823,0.19424,-0.005857,-16,-19,-47,-49,9,-188,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,42,59,18,84,-42,negative_delay_sweep,-15,7,0.3889,0.6087,0.039713,0.020719,0.020719,0.039823,0.019103,0.018994,0.00113,0.273753,0.535823,0.132805,0.001204,-11,-14,-42,-44,14,-183,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,47,64,18,84,-37,negative_delay_sweep,-10,12,0.6667,0.332,0.039769,0.003119,0.003119,0.039823,0.036704,0.03665,0.002162,0.253174,0.535823,0.036696,0.006395,-6,-9,-37,-39,19,-178,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,52,69,18,84,-32,negative_delay_sweep,-5,17,0.9444,0.0553,0.039816,0.001075,0.001075,0.039823,0.038748,0.038741,0.00228,0.174456,0.452751,0.071148,0.005591,-1,-4,-32,-34,24,-173,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,57,74,18,84,-27,negative_delay_sweep,0,17,0.9444,0.0553,0.029832,0.001662,0.00093,0.029832,0.028902,0.028902,0.001743,0.137086,0.452751,0.123845,0.00512,4,1,-27,-29,29,-168,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,62,79,18,84,-22,negative_delay_sweep,5,17,0.9444,0.0553,0.007802,0.000989,0.00093,0.007802,0.006872,0.006872,0.000487,0.059897,0.436507,0.127734,-0.001602,9,6,-22,-24,34,-163,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_butter_butter_s6,butter,6,test,67,84,18,84,-17,negative_delay_sweep,10,16,0.8889,0.1107,0.001333,0.000792,0.000792,0.001662,0.000869,0.00054,0.000118,0.062625,0.187009,0.135266,-0.001108,14,11,-17,-19,39,-158,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,14,31,18,64,-50,negative_delay_sweep,-60,0,0.0,0.9961,0.0393,0.039609,0.0393,0.039609,0.000309,0.0,1.8e-05,0.198046,0.311592,0.152205,0.000139,-44,-47,-50,-51,-24,-141,approach_far_closed_proxy,ws<T_gform-40(24),high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,24,41,18,64,-40,negative_delay_sweep,-50,0,0.0,0.9961,0.039481,0.039746,0.039481,0.039746,0.000265,0.0,1.6e-05,0.19758,0.333284,0.101975,-0.001179,-34,-37,-40,-41,-14,-131,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[24,44)",high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,34,51,18,64,-30,negative_delay_sweep,-40,0,0.0,0.9961,0.039657,0.039833,0.039657,0.039833,0.000176,0.0,1e-05,0.170793,0.333284,0.157491,-0.006847,-24,-27,-30,-31,-4,-121,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[24,44)",high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,39,56,18,64,-25,negative_delay_sweep,-35,0,0.0,0.9961,0.039724,0.039864,0.039724,0.039864,0.00014,0.0,8e-06,0.198948,0.313172,0.163977,-0.005937,-19,-22,-25,-26,1,-116,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[24,44)",high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,44,61,18,64,-20,negative_delay_sweep,-30,4,0.2222,0.7747,0.039776,0.033962,0.033962,0.039877,0.005914,0.005814,0.000354,0.230278,0.313172,0.142662,-0.002915,-14,-17,-20,-21,6,-111,grasp_formation_pre_lock_proxy,"overlaps_qpos_motion[61,65]",high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,49,66,18,64,-15,negative_delay_sweep,-25,9,0.5,0.498,0.039817,0.022022,0.020799,0.039877,0.019078,0.019018,0.001198,0.190616,0.313025,0.080952,0.002282,-9,-12,-15,-16,11,-106,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,54,71,18,64,-10,negative_delay_sweep,-20,14,0.7778,0.2214,0.039851,0.021811,0.020799,0.039877,0.019078,0.019052,0.001208,0.185677,0.355135,0.020052,0.005883,-4,-7,-10,-11,16,-101,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,59,76,18,64,-5,negative_delay_sweep,-15,18,1.0,0.0,0.039462,0.021608,0.020799,0.039462,0.018663,0.018663,0.001194,0.191885,0.355135,0.115362,0.004349,1,-2,-5,-6,21,-96,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,64,81,18,64,0,negative_delay_sweep,-10,18,1.0,0.0,0.020799,0.021425,0.020799,0.022022,0.001223,0.0,0.000107,0.196787,0.355135,0.1809,0.002996,6,3,0,-1,26,-91,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,69,86,18,64,5,negative_delay_sweep,-5,18,1.0,0.0,0.021892,0.021283,0.021283,0.021892,0.000608,0.000608,3.6e-05,0.222503,0.355135,0.178327,0.000197,11,8,5,4,31,-86,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,74,91,18,64,10,negative_delay_sweep,0,18,1.0,0.0,0.021688,0.021242,0.021242,0.021688,0.000445,0.000445,2.6e-05,0.20681,0.279189,0.171666,0.00016,16,13,10,9,36,-81,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,79,96,18,64,15,negative_delay_sweep,5,18,1.0,0.0,0.021498,0.021231,0.021231,0.021498,0.000267,0.000267,1.6e-05,0.20498,0.246604,0.164789,0.000288,21,18,15,14,41,-76,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_chocolate_pudding_rerun_chocolate_pudding_s2,chocolate_pudding,2,test,84,101,18,64,20,negative_delay_sweep,10,18,1.0,0.0,0.021326,0.021235,0.021231,0.021326,9.5e-05,9.5e-05,6e-06,0.218831,0.290016,0.173415,-2.7e-05,26,23,20,19,46,-71,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,44,61,18,108,-64,negative_delay_sweep,-60,0,0.0,0.9961,0.039781,0.039873,0.039781,0.039873,9.2e-05,0.0,5e-06,0.301012,0.735123,0.103851,-0.007316,-30,-33,-64,-65,-13,-101,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[37,57)",medium,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,54,71,18,108,-54,negative_delay_sweep,-50,0,0.0,0.9961,0.039843,0.039904,0.039843,0.039904,6.1e-05,0.0,4e-06,0.171956,0.470584,0.162831,-0.008934,-20,-23,-54,-55,-3,-91,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[37,57)",medium,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,64,81,18,108,-44,negative_delay_sweep,-40,8,0.4444,0.5534,0.039884,0.023185,0.023091,0.039909,0.016818,0.016793,0.000996,0.213544,0.535723,0.099998,-0.001738,-10,-13,-44,-45,7,-81,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,69,86,18,108,-39,negative_delay_sweep,-35,13,0.7222,0.2767,0.039898,0.022485,0.022485,0.039909,0.017425,0.017413,0.001037,0.18319,0.535723,0.009581,0.004745,-5,-8,-39,-40,12,-76,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,74,91,18,108,-34,negative_delay_sweep,-30,18,1.0,0.0,0.039909,0.021862,0.021862,0.039909,0.018047,0.018047,0.001073,0.093874,0.535723,0.091852,0.005083,0,-3,-34,-35,17,-71,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,79,96,18,108,-29,negative_delay_sweep,-25,18,1.0,0.0,0.025513,0.021608,0.021608,0.025513,0.003905,0.003905,0.000255,0.073539,0.154313,0.16328,-0.000413,5,2,-29,-30,22,-66,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,84,101,18,108,-24,negative_delay_sweep,-20,18,1.0,0.0,0.022784,0.021328,0.021328,0.022784,0.001455,0.001455,0.0001,0.073878,0.154313,0.193347,-0.001545,10,7,-24,-25,27,-61,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,89,106,18,108,-19,negative_delay_sweep,-15,18,1.0,0.0,0.022097,0.021111,0.021111,0.022097,0.000986,0.000986,7.2e-05,0.058388,0.105863,0.179155,-0.000989,15,12,-19,-20,32,-56,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,94,111,18,108,-14,negative_delay_sweep,-10,18,1.0,0.0,0.021799,0.021127,0.021089,0.021799,0.000709,0.000709,4.4e-05,0.037785,0.091019,0.174509,7.6e-05,20,17,-14,-15,37,-51,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,99,116,18,108,-9,negative_delay_sweep,-5,18,1.0,0.0,0.021415,0.021278,0.021089,0.021415,0.000326,0.000326,3e-05,0.037405,0.139673,0.182208,0.000506,25,22,-9,-10,42,-46,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,104,121,18,108,-4,negative_delay_sweep,0,18,1.0,0.0,0.021194,0.021363,0.021089,0.021363,0.000274,0.000105,2.2e-05,0.02027,0.139673,0.184835,-0.000476,30,27,-4,-5,47,-41,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,109,126,18,108,1,negative_delay_sweep,5,18,1.0,0.0,0.021095,0.021364,0.021095,0.021364,0.000269,0.0,1.6e-05,0.068712,0.231751,0.174465,-0.001609,35,32,1,0,52,-36,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s3,cream_cheese,3,test,114,131,18,108,6,negative_delay_sweep,10,18,1.0,0.0,0.021218,0.021364,0.021218,0.021369,0.000151,0.0,1e-05,0.106368,0.231751,0.151811,-0.001648,40,37,6,5,57,-31,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,24,41,18,104,-80,negative_delay_sweep,-60,0,0.0,0.9961,0.039283,0.039642,0.039283,0.039642,0.000359,0.0,2.1e-05,0.408388,0.72427,0.104699,-0.004209,-31,-34,-89,-90,-16,-106,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[18,38)",medium,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,34,51,18,104,-70,negative_delay_sweep,-50,0,0.0,0.9961,0.03952,0.03976,0.03952,0.03976,0.00024,0.0,1.4e-05,0.213511,0.535765,0.157789,-0.011173,-21,-24,-79,-80,-6,-96,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[18,38)",medium,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,44,61,18,104,-60,negative_delay_sweep,-40,7,0.3889,0.6087,0.039683,0.020682,0.020682,0.039796,0.019115,0.019002,0.001131,0.235536,0.535765,0.09658,-9.8e-05,-11,-14,-69,-70,4,-86,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,49,66,18,104,-55,negative_delay_sweep,-35,12,0.6667,0.332,0.039743,0.021015,0.020682,0.039796,0.019115,0.019061,0.00116,0.235191,0.535765,0.020898,0.003235,-6,-9,-64,-65,9,-81,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,54,71,18,104,-50,negative_delay_sweep,-30,17,0.9444,0.0553,0.039788,0.020846,0.020682,0.039796,0.019115,0.019106,0.001167,0.125503,0.497727,0.081758,0.00503,-1,-4,-59,-60,14,-76,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,59,76,18,104,-45,negative_delay_sweep,-25,18,1.0,0.0,0.029865,0.020686,0.020682,0.029865,0.009183,0.009183,0.000592,0.088532,0.273669,0.149819,-0.000787,4,1,-54,-55,19,-71,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,64,81,18,104,-40,negative_delay_sweep,-20,18,1.0,0.0,0.021086,0.020542,0.020542,0.021086,0.000544,0.000544,3.2e-05,0.130663,0.362055,0.189776,-0.002927,9,6,-49,-50,24,-66,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,69,86,18,104,-35,negative_delay_sweep,-15,18,1.0,0.0,0.020914,0.02041,0.02041,0.020914,0.000504,0.000504,3e-05,0.171275,0.362055,0.187638,-0.005371,14,11,-44,-45,29,-61,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,74,91,18,104,-30,negative_delay_sweep,-10,18,1.0,0.0,0.020749,0.020284,0.020284,0.020749,0.000465,0.000465,2.7e-05,0.219448,0.362055,0.183432,-0.003193,19,16,-39,-40,34,-56,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,79,96,18,104,-25,negative_delay_sweep,-5,18,1.0,0.0,0.020594,0.020177,0.020177,0.020594,0.000416,0.000416,2.4e-05,0.202542,0.362055,0.185395,0.000673,24,21,-34,-35,39,-51,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,84,101,18,104,-20,negative_delay_sweep,0,18,1.0,0.0,0.020462,0.020144,0.020144,0.020462,0.000317,0.000317,1.9e-05,0.137425,0.340359,0.185696,0.002211,29,26,-29,-30,44,-46,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,89,106,18,104,-15,negative_delay_sweep,5,18,1.0,0.0,0.020334,0.020133,0.020133,0.020334,0.0002,0.0002,1.2e-05,0.098677,0.313222,0.180376,0.00316,34,31,-24,-25,49,-41,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_cream_cheese_cream_cheese_s8,cream_cheese,8,test,94,111,18,104,-10,negative_delay_sweep,10,18,1.0,0.0,0.020211,0.020122,0.020122,0.020211,8.9e-05,8.9e-05,5e-06,0.095366,0.268278,0.168722,0.002538,39,36,-19,-20,54,-36,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,8,25,18,83,-75,negative_delay_sweep,-50,0,0.0,0.9961,0.03911,0.039515,0.03911,0.039515,0.000406,0.0,2.4e-05,0.262784,0.425667,0.154639,-0.001722,-37,-40,-124,,-15,-125,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[8,28)",medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,18,35,18,83,-65,negative_delay_sweep,-40,0,0.0,0.9961,0.03937,0.0397,0.03937,0.0397,0.000331,0.0,1.9e-05,0.102239,0.425667,0.103229,-0.003929,-27,-30,-114,,-5,-115,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[8,28)",medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,23,40,18,83,-60,negative_delay_sweep,-35,0,0.0,0.9961,0.039478,0.039769,0.039478,0.039769,0.000291,0.0,1.7e-05,0.083974,0.269725,0.111895,-0.005906,-22,-25,-109,,0,-110,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[8,28)",medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,28,45,18,83,-55,negative_delay_sweep,-30,1,0.0556,0.9407,0.039582,0.039829,0.039582,0.039829,0.000247,0.0,1.5e-05,0.114999,0.269725,0.124052,-0.002751,-17,-20,-104,,5,-105,pre_lock_closed_proxy,"ws_in[T_motion-20,T_motion)=[28,48)",medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,33,50,18,83,-50,negative_delay_sweep,-25,6,0.3333,0.6641,0.039673,0.025429,0.025429,0.039829,0.0144,0.014244,0.000856,0.113997,0.269725,0.102164,-0.001527,-12,-15,-99,,10,-100,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,38,55,18,83,-45,negative_delay_sweep,-20,11,0.6111,0.3874,0.039746,0.010981,0.010981,0.039829,0.028849,0.028765,0.001702,0.071719,0.269725,0.060122,0.002021,-7,-10,-94,,15,-95,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,43,60,18,83,-40,negative_delay_sweep,-15,16,0.8889,0.1107,0.039807,0.010898,0.010898,0.039829,0.028931,0.028909,0.001703,0.013044,0.188262,0.017678,0.002012,-2,-5,-89,,20,-90,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,48,65,18,83,-35,negative_delay_sweep,-10,18,1.0,0.0,0.034,0.010858,0.010858,0.034,0.023141,0.023141,0.001361,0.011788,0.0943,0.006874,0.000793,3,0,-84,,25,-85,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,53,70,18,83,-30,negative_delay_sweep,-5,18,1.0,0.0,0.011629,0.010831,0.010831,0.011629,0.000799,0.000799,4.7e-05,0.086565,0.39853,0.050199,0.002959,8,5,-79,,30,-80,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,58,75,18,83,-25,negative_delay_sweep,0,18,1.0,0.0,0.010922,0.010815,0.010815,0.010922,0.000107,0.000107,6e-06,0.184959,0.485467,0.108596,0.004733,13,10,-74,,35,-75,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,63,80,18,83,-20,negative_delay_sweep,5,18,1.0,0.0,0.010872,0.010799,0.010799,0.010872,7.3e-05,7.3e-05,4e-06,0.309574,0.496271,0.157619,0.006016,18,15,-69,,40,-70,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s4,ketchup,4,test,68,85,18,83,-15,negative_delay_sweep,10,18,1.0,0.0,0.010839,0.010799,0.010798,0.010839,4.1e-05,4.1e-05,3e-06,0.41243,0.512541,0.175477,0.005506,23,20,-64,,45,-65,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,5,22,18,59,-54,negative_delay_sweep,-50,0,0.0,0.9961,0.039046,0.039475,0.039046,0.039475,0.000429,0.0,2.5e-05,0.213171,0.317106,0.157358,0.002022,-42,-45,-54,-55,-25,-119,approach_far_closed_proxy,ws<T_gform-40(19),high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,15,32,18,59,-44,negative_delay_sweep,-40,0,0.0,0.9961,0.039333,0.039679,0.039333,0.039679,0.000346,0.0,2e-05,0.123957,0.284568,0.148358,-0.002386,-32,-35,-44,-45,-15,-109,approach_near_closed_proxy,"ws_in[T_motion-40,T_motion-20)=[10,30)",medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,20,37,18,59,-39,negative_delay_sweep,-35,0,0.0,0.9961,0.039437,0.039766,0.039437,0.039766,0.000329,0.0,1.9e-05,0.107389,0.40545,0.116513,-0.005058,-27,-30,-39,-40,-10,-104,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[19,39)",high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,25,42,18,59,-34,negative_delay_sweep,-30,0,0.0,0.9961,0.039534,0.039837,0.039534,0.039837,0.000303,0.0,1.8e-05,0.160815,0.443403,0.106873,-0.00473,-22,-25,-34,-35,-5,-99,approach_near_closed_proxy,"ws_in[T_gform-40,T_gform-20)=[19,39)",high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,30,47,18,59,-29,negative_delay_sweep,-25,2,0.1111,0.8854,0.039641,0.038787,0.038787,0.039873,0.001086,0.000854,7.8e-05,0.206626,0.443403,0.118258,-0.003535,-17,-20,-29,-30,0,-94,unknown_proxy,no_rule_matched,low,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,35,52,18,59,-24,negative_delay_sweep,-20,7,0.3889,0.6087,0.039735,0.025425,0.025425,0.039873,0.014448,0.014309,0.000858,0.200465,0.443403,0.0848,-7.6e-05,-12,-15,-24,-25,5,-89,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,40,57,18,59,-19,negative_delay_sweep,-15,12,0.6667,0.332,0.039811,0.017062,0.017062,0.039873,0.022811,0.022749,0.001346,0.121573,0.443403,0.024223,0.004441,-7,-10,-19,-20,10,-84,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,45,62,18,59,-14,negative_delay_sweep,-10,17,0.9444,0.0553,0.039873,0.015871,0.015859,0.039873,0.024014,0.024014,0.001413,0.069348,0.253343,0.067787,0.006745,-2,-5,-14,-15,15,-79,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,50,67,18,59,-9,negative_delay_sweep,-5,18,1.0,0.0,0.033791,0.015895,0.015859,0.033791,0.017932,0.017932,0.001057,0.096673,0.252088,0.136536,0.000674,3,0,-9,-10,20,-74,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,55,72,18,59,-4,negative_delay_sweep,0,18,1.0,0.0,0.017131,0.015932,0.015859,0.017131,0.001272,0.001272,7.9e-05,0.156089,0.252088,0.176995,0.003602,8,5,-4,-5,25,-69,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,60,77,18,59,1,negative_delay_sweep,5,18,1.0,0.0,0.015859,0.015972,0.015859,0.015972,0.000113,0.0,7e-06,0.219832,0.371393,0.17635,0.003565,13,10,1,0,30,-64,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_ketchup_ketchup_s5,ketchup,5,test,65,82,18,59,6,negative_delay_sweep,10,18,1.0,0.0,0.015883,0.016007,0.015883,0.016007,0.000124,0.0,7e-06,0.228844,0.371393,0.168558,0.001638,18,15,6,5,35,-59,natural_open_or_release_proxy,open_ratio>0.3,high,,,,,,,,pending_vis
obj100_milk_milk_s5,milk,5,test,57,74,18,75,-18,negative_delay_sweep,-60,9,0.5,0.498,0.039903,0.026772,0.026772,0.039953,0.01318,0.01313,0.000785,0.284722,0.535688,0.04247,0.005071,-11,-13,-18,-19,46,-184,natural_open_or_release_proxy,open_ratio>0.3,medium,,,,,,,,pending_vis
