row_id,episode_key,task_key,state_id,seed,window_start,window_end,stratum,train_use,exclude_reason,mechanism_type,teacher_window_original,opportunity_label,window_start,window_end,gripper_qpos_mean,gripper_qpos_std,gripper_qpos_min,gripper_qpos_max,gripper_qpos_at_start,gripper_qpos_range,gripper_is_closed,gripper_width_mean,gripper_width_std,gripper_command_mean,gripper_command_std,gripper_command_open_rate,clean_open_count,clean_open_rate,clean_longest_open_streak,eef_displacement,eef_z_mean,eef_z_trend,qpos_delta_from_pre,grip_command_delta_from_pre,window_start_frac,window_len_frac,n_window_frames,n_total_steps
263,tomato_sauce_s1,tomato_sauce,1,0,5,20,far_too_early_control,train,,,,0,5,20,0.038636,0.000782,0.036166,0.039228,0.036166,0.003062,0.0,0.026828,0.018088,0.684804,0.461695,0.6875,11,0.6875,11,0.024365,0.2487,-0.006,0.011747,0.6848,0.0256,0.0821,16,195
264,tomato_sauce_s1,tomato_sauce,1,0,97,127,early_pregrasp_control,train,,,,0,97,127,0.032206,0.005168,0.027689,0.039013,0.038601,0.011325,0.0,0.032206,0.005168,0.257052,0.435854,0.2581,8,0.2581,6,0.124878,0.0921,0.1047,0.017285,-0.4402,0.4974,0.159,31,195
265,tomato_sauce_s1,tomato_sauce,1,0,84,102,random_noncritical_control,train,,,,0,84,102,0.027529,0.013531,0.001194,0.038967,0.001194,0.037773,1.0,0.027529,0.013531,0.996078,0.0,1.0,19,1.0,19,0.089974,0.1101,-0.0849,0.01398,0.9463,0.4308,0.0974,19,195
266,tomato_sauce_s2,tomato_sauce,2,0,156,165,teacher_positive,train,,pick_place_transfer,156-165,1,156,165,0.030714,7.7e-05,0.030602,0.030841,0.030841,0.00024,0.0,0.030714,7.7e-05,0.0,0.0,0.0,0,0.0,0,0.074251,0.241,-0.0511,-0.000354,0.0,0.8764,0.0562,10,178
267,tomato_sauce_s2,tomato_sauce,2,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000787,0.036154,0.039234,0.036154,0.00308,0.0,0.026831,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.001187,0.2644,-0.0003,0.011762,0.6848,0.0281,0.0899,16,178
268,tomato_sauce_s2,tomato_sauce,2,0,96,126,early_pregrasp_control,train,,,,0,96,126,0.035225,0.004162,0.031182,0.039966,0.039943,0.008784,0.0,0.035225,0.004162,0.353447,0.476588,0.3548,11,0.3548,11,0.043942,0.1,0.0235,-0.004703,-0.6426,0.5393,0.1742,31,178
269,tomato_sauce_s2,tomato_sauce,2,0,57,75,random_noncritical_control,train,,,,0,57,75,0.039885,1.8e-05,0.039847,0.039908,0.039847,6.1e-05,0.0,0.039885,1.8e-05,0.996078,0.0,1.0,19,1.0,19,0.162004,0.2493,-0.0281,0.000133,0.0,0.3202,0.1067,19,178
270,tomato_sauce_s3,tomato_sauce,3,0,121,130,teacher_positive,train,,pick_place_transfer,121-130,1,121,130,0.030252,3e-06,0.030244,0.030255,0.030254,1.1e-05,0.0,0.030252,3e-06,0.0,0.0,0.0,0,0.0,0,0.082676,0.25,-0.0514,-1e-06,0.0,0.8013,0.0662,10,151
271,tomato_sauce_s3,tomato_sauce,3,0,5,20,far_too_early_control,train,,,,0,5,20,0.03864,0.000784,0.036167,0.039234,0.036167,0.003068,0.0,0.026832,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.014109,0.2496,-0.0033,0.01175,0.6848,0.0331,0.106,16,151
272,tomato_sauce_s3,tomato_sauce,3,0,61,91,early_pregrasp_control,train,,,,0,61,91,0.035005,0.004613,0.030007,0.039926,0.039855,0.009919,0.0,0.035005,0.004613,0.385579,0.485176,0.3871,12,0.3871,12,0.026282,0.0912,0.0128,-0.004765,-0.6105,0.404,0.2053,31,151
273,tomato_sauce_s3,tomato_sauce,3,0,25,36,random_noncritical_control,train,,,,0,25,36,0.039506,7e-05,0.039385,0.039607,0.039385,0.000221,0.0,0.039506,7e-05,0.996078,0.0,1.0,12,1.0,12,0.083421,0.2413,-0.0144,0.000731,0.249,0.1656,0.0795,12,151
274,tomato_sauce_s4,tomato_sauce,4,0,141,150,teacher_positive,train,,pick_place_transfer,141-150,1,141,150,0.029191,2.3e-05,0.029155,0.029228,0.029228,7.3e-05,1.0,0.029191,2.3e-05,0.0,0.0,0.0,0,0.0,0,0.049431,0.2063,-0.0417,-9.7e-05,0.0,0.8198,0.0581,10,172
275,tomato_sauce_s4,tomato_sauce,4,0,5,20,far_too_early_control,train,,,,0,5,20,0.03864,0.000783,0.036168,0.039235,0.036168,0.003068,0.0,0.026832,0.018091,0.684804,0.461695,0.6875,11,0.6875,11,0.000893,0.2668,-0.0006,0.011749,0.6848,0.0291,0.093,16,172
276,tomato_sauce_s4,tomato_sauce,4,0,81,111,early_pregrasp_control,train,,,,0,81,111,0.0345,0.004629,0.028978,0.039919,0.03991,0.01094,0.0,0.0345,0.004629,0.353447,0.476588,0.3548,11,0.3548,7,0.054175,0.098,0.0331,-0.005381,-0.6426,0.4709,0.1802,31,172
277,tomato_sauce_s4,tomato_sauce,4,0,68,86,random_noncritical_control,train,,,,0,68,86,0.039899,1.1e-05,0.039878,0.039913,0.039878,3.4e-05,0.0,0.039899,1.1e-05,0.996078,0.0,1.0,19,1.0,19,0.119129,0.1618,-0.1164,7.3e-05,0.0,0.3953,0.1105,19,172
278,tomato_sauce_s5,tomato_sauce,5,0,136,145,teacher_positive,train,,pick_place_transfer,136-145,1,136,145,0.030818,3e-05,0.030771,0.030864,0.030864,9.3e-05,0.0,0.030818,3e-05,0.398431,0.487977,0.4,4,0.4,2,0.036422,0.1866,-0.0348,-0.000154,0.249,0.7727,0.0568,10,176
279,tomato_sauce_s5,tomato_sauce,5,0,5,20,far_too_early_control,train,,,,0,5,20,0.038634,0.000781,0.036167,0.039229,0.036167,0.003062,0.0,0.026827,0.018087,0.684804,0.461695,0.6875,11,0.6875,11,0.019616,0.2602,-0.0049,0.011746,0.6848,0.0284,0.0909,16,176
280,tomato_sauce_s5,tomato_sauce,5,0,76,106,early_pregrasp_control,train,,,,0,76,106,0.031423,0.00119,0.031076,0.037332,0.037332,0.006256,0.0,0.031423,0.00119,0.0,0.0,0.0,0,0.0,0,0.157968,0.1054,0.1383,-0.008409,-0.8965,0.4318,0.1761,31,176
281,tomato_sauce_s5,tomato_sauce,5,0,113,127,random_noncritical_control,train,,,,0,113,127,0.031016,2.7e-05,0.030967,0.031056,0.031056,8.8e-05,0.0,0.031016,2.7e-05,0.0,0.0,0.0,0,0.0,0,0.15506,0.2189,0.0098,-7.4e-05,0.0,0.642,0.0852,15,176
282,tomato_sauce_s6,tomato_sauce,6,0,123,132,teacher_positive,train,,pick_place_transfer,123-132,1,123,132,0.029003,1.7e-05,0.028975,0.029028,0.029028,5.4e-05,1.0,0.029003,1.7e-05,0.0,0.0,0.0,0,0.0,0,0.075136,0.2518,-0.0478,-9e-05,0.0,0.7736,0.0629,10,159
283,tomato_sauce_s6,tomato_sauce,6,0,5,20,far_too_early_control,train,,,,0,5,20,0.038639,0.000785,0.036162,0.039237,0.036162,0.003075,0.0,0.026832,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.005171,0.2561,-0.0022,0.011755,0.6848,0.0314,0.1006,16,159
284,tomato_sauce_s6,tomato_sauce,6,0,63,93,early_pregrasp_control,train,,,,0,63,93,0.034819,0.005092,0.029044,0.039881,0.03982,0.010837,0.0,0.034819,0.005092,0.41771,0.491518,0.4194,13,0.4194,13,0.055917,0.0883,0.0522,-0.004939,-0.5784,0.3962,0.195,31,159
285,tomato_sauce_s6,tomato_sauce,6,0,46,57,random_noncritical_control,train,,,,0,46,57,0.039754,2.6e-05,0.03971,0.039789,0.03971,7.9e-05,0.0,0.039754,2.6e-05,0.996078,0.0,1.0,12,1.0,12,0.065696,0.1891,-0.045,0.000179,0.0,0.2893,0.0755,12,159
286,tomato_sauce_s8,tomato_sauce,8,0,110,119,teacher_positive,train,,pick_place_transfer,110-119,1,110,119,0.032123,1.2e-05,0.032103,0.03214,0.03214,3.7e-05,0.0,0.032123,1.2e-05,0.298824,0.45646,0.3,3,0.3,2,0.060974,0.2343,-0.0471,-2.9e-05,0.2988,0.7746,0.0704,10,142
287,tomato_sauce_s8,tomato_sauce,8,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000783,0.036164,0.039229,0.036164,0.003065,0.0,0.026829,0.018089,0.684804,0.461695,0.6875,11,0.6875,11,0.058231,0.2501,-0.0126,0.011751,0.6848,0.0352,0.1127,16,142
288,tomato_sauce_s8,tomato_sauce,8,0,50,80,early_pregrasp_control,train,,,,0,50,80,0.035872,0.003679,0.032203,0.039864,0.03977,0.007662,0.0,0.035872,0.003679,0.385579,0.485176,0.3871,12,0.3871,12,0.051074,0.1038,0.0493,-0.003764,-0.6105,0.3521,0.2183,31,142
289,tomato_sauce_s8,tomato_sauce,8,0,34,50,random_noncritical_control,train,,,,0,34,50,0.039673,6.6e-05,0.039556,0.03977,0.039556,0.000214,0.0,0.039673,6.6e-05,0.996078,0.0,1.0,17,1.0,17,0.090189,0.1838,-0.0732,0.000365,0.0,0.2394,0.1197,17,142
290,tomato_sauce_s9,tomato_sauce,9,0,120,129,teacher_positive,train,,pick_place_transfer,120-129,1,120,129,0.027593,6e-06,0.02758,0.0276,0.027599,1.9e-05,1.0,0.027593,6e-06,0.0,0.0,0.0,0,0.0,0,0.075257,0.2422,-0.0375,-1.5e-05,0.0,0.8,0.0667,10,150
291,tomato_sauce_s9,tomato_sauce,9,0,5,20,far_too_early_control,train,,,,0,5,20,0.038637,0.000787,0.036154,0.039234,0.036154,0.003081,0.0,0.026831,0.01809,0.684804,0.461695,0.6875,11,0.6875,11,0.001584,0.2595,-0.0014,0.011761,0.6848,0.0333,0.1067,16,150
292,tomato_sauce_s9,tomato_sauce,9,0,60,90,early_pregrasp_control,train,,,,0,60,90,0.034545,0.005822,0.027624,0.039905,0.039845,0.012281,0.0,0.034545,0.005822,0.449842,0.495702,0.4516,14,0.4516,14,0.051717,0.1038,-0.0321,-0.00522,-0.5462,0.4,0.2067,31,150
293,tomato_sauce_s9,tomato_sauce,9,0,35,52,random_noncritical_control,train,,,,0,35,52,0.039703,6.2e-05,0.039593,0.039792,0.039593,0.000199,0.0,0.039703,6.2e-05,0.996078,0.0,1.0,18,1.0,18,0.165753,0.229,-0.037,0.000353,0.0,0.2333,0.12,18,150
